frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds
0,0.0,0.0,8.484304375818805,0.9031755982834659,1.907618043788981,8.158282470703128,16.656493377685546,7.138497161865234,0,0
10,100.0,100.0,8.454424109345995,0.9063676699372427,2.0103226987544085,10.525396219889325,15.957858784993487,7.809164937337239,0,0
20,200.0,200.0,9.009738610424106,0.8505037728601179,1.7414173541309632,9.710557810465495,6.589307085673014,3.4680563608805337,0,0
30,300.0,300.0,8.884666882390214,0.862476531994374,1.7299550468273455,17.259669303894043,20.02121639251709,3.1067404747009277,0,0
40,400.0,400.0,8.84743625683494,0.8661058930748889,2.046022193013531,17.92494812011719,9.651895141601562,2.757684326171875,0,0
50,500.0,500.0,8.738082434316539,0.8769448833024813,2.1672698152292877,5.835835615793864,17.507506847381592,5.492551167805989,0,0
60,600.0,600.0,8.868836831001433,0.8640159726316584,1.8357910786395697,13.10955352783203,4.829835510253906,2.759906005859375,0,0
70,700.0,700.0,8.796399246107798,0.871131069231515,1.657085568708257,1.3761857350667324,0.6880928675333667,11.353532314300539,0,0
80,800.0,800.0,8.963986164248082,0.8548447688609248,1.8130299018019198,5.885699208577476,20.42683842976888,7.963004811604819,0,0
90,900.0,900.0,8.86553483808765,0.8643377777648094,2.4678411263668334,8.62363576889038,3.1045088768005376,4.829236030578613,0,0
100,1000.0,1000.0,8.690083925358515,0.881788570336856,2.4240729303402038,9.251677894592286,14.048844210306804,14.048844210306804,0,0
110,1100.0,1100.0,8.545304334220996,0.8967283528992924,1.6122668133517284,13.288905143737793,8.859270095825195,13.288905143737793,0,0
120,1200.0,1200.0,9.052449879367114,0.846490925966321,2.0860817904707263,3.1261751174926764,2.4314695358276373,15.630875587463379,0,0
130,1300.0,1300.0,8.838172397868012,0.8670137145658802,1.8551036255828535,19.297050476074215,9.303935050964355,9.303935050964355,0,0
140,1400.0,1400.0,8.602525763063186,0.890763584057039,1.5453997538060136,19.465501594543458,9.22050075531006,11.26950092315674,0,0
150,1500.0,1500.0,8.5957937476633,0.8914612083069415,1.5411579144759313,17.07054615020752,3.072698307037354,15.704902458190919,0,0
160,1600.0,1600.0,8.869197231733452,0.8639808632546904,1.7363645348243473,17.249646186828613,13.454724025726321,19.319603729248044,0,0
170,1700.0,1700.0,8.922265186617967,0.8588420676110626,2.1879953883171144,15.20990384419759,2.76543706258138,1.0370388984680177,0,0
180,1800.0,1800.0,8.596686984539025,0.8913685812256055,1.674135045120756,16.04686918258667,17.412560176849365,12.974064445495605,0,0
190,1900.0,1900.0,8.738555808478273,0.8768973785364629,2.0156226546681335,1.029871940612794,1.029871940612794,19.224276224772133,0,0
200,2000.0,2000.0,8.260182698840183,0.9276812583969988,1.8542208689396398,2.358359495798747,3.032176494598389,10.781071980794271,0,0
210,2100.0,2100.0,8.89473695371188,0.8615000893816646,1.981635013445436,3.107913780212403,10.359712600708008,5.179856300354004,0,0
220,2200.0,2200.0,8.726699902915879,0.8780887123308524,1.7991589450691874,3.088217926025392,19.55871353149414,7.5489771525065095,0,0
230,2300.0,2300.0,8.555650129876616,0.8956439971628067,1.963865621610992,3.749664751688641,11.248994255065918,11.248994255065918,0,0
240,2400.0,2400.0,8.917106858226992,0.8593388867578057,2.0792385421498922,19.699941158294678,0.6912260055542004,19.00871515274048,0,0
250,2500.0,2500.0,8.56907811873593,0.8942404975740331,1.8513974731234482,5.115852832794191,15.688615353902184,19.44024076461792,0,0
260,2600.0,2600.0,8.725732201135243,0.8781860941884309,1.8598243866501265,7.891820748647054,0.34312264124552433,3.774349053700765,0,0
