frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
0,0.0,0.0,7.256211598245974,0.8802834083013378,2.1073127519565276,10.647949981689456,15.165262095133464,3.2266515096028643,0,0,86,3,0
10,100.0,100.0,7.109056201685719,0.8985050189285374,1.9895399462173893,6.72984962463379,16.984858576456705,1.922814178466797,0,0,79,5,0
20,200.0,200.0,7.849244965679044,0.8137754274441954,2.1505781384818983,10.930465316772464,12.917822647094729,16.892537307739257,0,0,72,4,0
30,300.0,300.0,7.372963298203754,0.8663440218963019,1.6577248327268472,13.299846553802489,12.00230054855347,4.541411018371582,0,0,88,2,0
40,400.0,400.0,7.568630414558545,0.8439469662533692,2.5097701799050265,7.526314322153729,18.652170276641844,9.489700667063396,0,0,82,2,0
50,500.0,500.0,7.5909351135398575,0.8414671686056594,2.2063838362497004,18.34292271931966,7.533700402577718,7.861252593994141,0,0,76,3,0
60,600.0,600.0,7.5461537102070055,0.8464607165925913,2.010953837646995,8.172670205434164,6.211229356129965,14.056992753346762,0,0,73,4,0
70,700.0,700.0,7.036102359929804,0.9078211700608898,2.013357968142416,14.690975379943849,2.8743212699890144,12.774761199951174,0,0,80,1,0
80,800.0,800.0,7.106329589604192,0.8988497643571068,1.9838447639122567,11.85583798090617,10.57412576675415,2.883852481842041,0,0,85,3,0
90,900.0,900.0,7.131725241094142,0.8956490135449604,1.728632839601678,8.661851119995118,10.90751622517904,4.812139511108398,0,0,94,0,0
100,1000.0,1000.0,7.055828753565764,0.9052831212537062,1.8619898820900136,8.631014728546145,12.147354062398277,15.983360608418781,0,0,79,5,0
110,1100.0,1100.0,7.493418874786677,0.852417672599612,2.125862132418514,10.436592610677083,2.6091481526692712,7.827444458007813,0,0,80,5,0
120,1200.0,1200.0,6.9149323943727845,0.9237288685942447,1.765922258859302,4.762876510620118,4.44535140991211,10.16080322265625,0,0,95,1,0
130,1300.0,1300.0,7.512871148944744,0.8502105986413534,1.9811728119713135,15.99484895070394,4.896382331848145,14.689146995544434,0,0,77,7,0
140,1400.0,1400.0,7.121223392791331,0.8969698498049679,2.024998799405009,16.99454294840495,9.2989008585612,15.3912841796875,0,0,102,1,0
150,1500.0,1500.0,7.463706849470898,0.8558110340992927,2.24543315328357,6.839949607849123,7.4913733800252285,16.611306190490723,0,0,80,4,0
160,1600.0,1600.0,7.651195738753145,0.834839794348352,2.1929123483207835,14.450333277384441,9.85249996185303,16.749249935150146,0,0,81,1,0
170,1700.0,1700.0,7.46568695187993,0.8555840498309704,2.360480298531802,12.378146107991538,6.514813741048178,18.567219161987303,0,0,76,9,0
180,1800.0,1800.0,7.1088975356389525,0.8985250729859546,1.715035905807378,4.1660663922627785,9.29353272120158,8.973066075642905,0,0,70,3,0
190,1900.0,1900.0,7.134483792124187,0.8953027104933506,1.4982507088171964,18.288487529754637,10.588071727752686,4.812759876251221,0,0,82,2,0
200,2000.0,2000.0,7.325570896195147,0.871948789735596,1.691492443064872,14.56604862213135,5.179039510091147,16.508188438415527,0,0,73,2,0
210,2100.0,2100.0,7.039838714225605,0.9073393491461973,1.7961152309062653,14.374149799346924,2.874829959869385,9.26334098180135,0,0,84,2,0
220,2200.0,2200.0,7.394958106935271,0.8637672566487162,1.885174637460519,1.9482524871826192,18.50839862823486,15.910728645324706,0,0,74,3,0
230,2300.0,2300.0,7.68528192739934,0.8311370665904989,2.259984423778204,0.9867109298706065,6.906976509094239,8.551494725545247,0,0,70,2,0
