pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
thf_o-thf_o,0.0,0.1,0.05,0.0,0,0.05126870065750529
thf_o-thf_o,0.1,0.2,0.15000000000000002,0.0,0,0.3588809046025371
thf_o-thf_o,0.2,0.30000000000000004,0.25,0.0,0,0.974105312492601
thf_o-thf_o,0.30000000000000004,0.4,0.35000000000000003,0.0,0,1.8969419243276955
thf_o-thf_o,0.4,0.5,0.45,0.0,0,3.1273907401078227
thf_o-thf_o,0.5,0.6000000000000001,0.55,0.0,0,4.665451759832985
thf_o-thf_o,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,6.511124983503172
thf_o-thf_o,0.7000000000000001,0.8,0.75,0.0,0,8.66441041111839
thf_o-thf_o,0.8,0.9,0.8500000000000001,0.0,0,11.125308042678649
thf_o-thf_o,0.9,1.0,0.95,0.0,0,13.893817878183926
thf_o-thf_o,1.0,1.1,1.05,0.0,0,16.969939917634267
thf_o-thf_o,1.1,1.2000000000000002,1.1500000000000001,0.0,0,20.35367416102961
thf_o-thf_o,1.2000000000000002,1.3,1.25,0.0,0,24.045020608369956
thf_o-thf_o,1.3,1.4000000000000001,1.35,0.0,0,28.04397925965541
thf_o-thf_o,1.4000000000000001,1.5,1.4500000000000002,0.0,0,32.3505501148858
thf_o-thf_o,1.5,1.6,1.55,0.0,0,36.96473317406135
thf_o-thf_o,1.6,1.7000000000000002,1.6500000000000001,0.0,0,41.88652843718184
thf_o-thf_o,1.7000000000000002,1.8,1.75,0.0,0,47.11593590424736
thf_o-thf_o,1.8,1.9000000000000001,1.85,0.0,0,52.652955575257984
thf_o-thf_o,1.9000000000000001,2.0,1.9500000000000002,0.0,0,58.49758745021346
thf_o-thf_o,2.0,2.1,2.05,0.0,0,64.64983152911422
thf_o-thf_o,2.1,2.2,2.1500000000000004,0.0,0,71.10968781195989
thf_o-thf_o,2.2,2.3000000000000003,2.25,0.0,0,77.87715629875045
thf_o-thf_o,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,84.95223698948645
thf_o-thf_o,2.4000000000000004,2.5,2.45,0.0,0,92.3349298841667
thf_o-thf_o,2.5,2.6,2.55,0.0,0,100.02523498279281
thf_o-thf_o,2.6,2.7,2.6500000000000004,0.0,0,108.0231522853638
thf_o-thf_o,2.7,2.8000000000000003,2.75,0.0,0,116.32868179187953
thf_o-thf_o,2.8000000000000003,2.9000000000000004,2.8500000000000005,0.008003725029523574,1,124.94182350234058
thf_o-thf_o,2.9000000000000004,3.0,2.95,0.0,0,133.8625774167458
thf_o-thf_o,3.0,3.1,3.05,0.0,0,143.09094353509744
