frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
1880,18800.0,18800.0,8.012913588869809,0.8767309919094354,2.271112597673519,15.008066654205324,14.674554061889648,9.67186517715454,18,13,28,3,0
1890,18900.0,18900.0,7.925391074851507,0.886413000002785,1.7965379532212735,16.946986865997314,7.975052642822266,2.9906447410583494,17,9,28,0,0
1900,19000.0,19000.0,8.136669560320458,0.863396212267681,1.8303435656531428,14.749715805053711,16.761040687561035,13.40883255004883,15,12,25,0,0
1910,19100.0,19100.0,8.469619361528908,0.8294551831649564,2.4217842945503385,5.095983028411867,8.153572845458985,12.570091470082602,16,9,25,2,0
1920,19200.0,19200.0,7.988810610230193,0.8793761701971297,1.6363233435584024,13.660291957855225,2.244138549239794e-16,3.664956378936768,12,6,28,0,0
1930,19300.0,19300.0,8.22296582076842,0.8543352644262764,1.7896788602517277,19.174899673461912,11.437659454345704,7.064436721801758,19,13,34,0,0
1940,19400.0,19400.0,8.44342455863454,0.8320284773161427,1.9492732117742702,3.393815994262697,17.308461570739745,16.290316772460937,10,4,23,0,0
1950,19500.0,19500.0,8.510934245844936,0.8254287339000569,2.2104540910357486,7.826525370279947,4.423688252766928,0.34028371175130206,16,9,32,0,0
1960,19600.0,19600.0,8.099201795534032,0.8673903745339644,2.159417656441227,13.388219197591148,2.3429383595784508,7.028815078735351,11,5,32,1,0
1970,19700.0,19700.0,8.35042166500961,0.8412952016892353,1.8538810726923522,9.467665735880537,15.554022280375166,15.215891361236572,12,4,30,1,0
1980,19800.0,19800.0,8.209829794872121,0.8557022318833404,2.4610855317519995,18.49223868052165,17.819793637593587,14.12134590148926,16,10,26,1,0
1990,19900.0,19900.0,8.342689650432451,0.8420749150713361,1.5819119773377406,15.211193561553957,13.18303442001343,17.239352703094482,17,7,28,0,0
2000,20000.0,20000.0,8.179731368539235,0.8588509038175174,1.9687541215502362,7.387845039367677,17.126368045806885,15.111501216888428,17,12,31,0,0
