pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,2.9000000000000004,3.0,2.95,2.347632990076296,1258,535.8588865115224
eda_n-eda_n,3.0,3.1,3.05,3.1057932812320437,1779,572.8005179064219
eda_n-eda_n,3.1,3.2,3.1500000000000004,3.193264326199052,1951,610.9735370144816
eda_n-eda_n,3.2,3.3000000000000003,3.25,2.592338833104572,1686,650.3779438357042
eda_n-eda_n,3.3000000000000003,3.4000000000000004,3.3500000000000005,2.1837481893765447,1509,691.0137383700894
eda_n-eda_n,3.4000000000000004,3.5,3.45,1.7465320272238465,1280,732.8809206176368
eda_n-eda_n,3.5,3.6,3.55,1.533545685741088,1190,775.9794905783526
eda_n-eda_n,3.6,3.7,3.6500000000000004,1.298290544219767,1065,820.3094482522265
eda_n-eda_n,3.7,3.8000000000000003,3.75,1.1087104531671588,960,865.8707936392677
eda_n-eda_n,3.8000000000000003,3.9000000000000004,3.8500000000000005,1.027761023113356,938,912.6635267394686
eda_n-eda_n,3.9000000000000004,4.0,3.95,0.9108059234746035,875,960.6876475528302
eda_n-eda_n,4.0,4.1000000000000005,4.050000000000001,0.8970801916388276,906,1009.943156079366
eda_n-eda_n,4.1000000000000005,4.2,4.15,0.9345265138731085,991,1060.4300523190502
eda_n-eda_n,4.2,4.3,4.25,0.9612027147236992,1069,1112.1483362719043
eda_n-eda_n,4.3,4.4,4.35,0.9715920826295869,1132,1165.0980079379337
eda_n-eda_n,4.4,4.5,4.45,1.00551221854213,1226,1219.2790673171037
eda_n-eda_n,4.5,4.6000000000000005,4.550000000000001,1.077123354536557,1373,1274.6915144094585
eda_n-eda_n,4.6000000000000005,4.7,4.65,1.120679324619287,1492,1331.3353492149565
eda_n-eda_n,4.7,4.800000000000001,4.75,1.226595906100486,1704,1389.2105717336412
eda_n-eda_n,4.800000000000001,4.9,4.8500000000000005,1.1744664919956498,1701,1448.3171819654608
eda_n-eda_n,4.9,5.0,4.95,1.241503045189668,1873,1508.655179910458
eda_n-eda_n,5.0,5.1000000000000005,5.050000000000001,1.214475968479968,1907,1570.2245655686309
eda_n-eda_n,5.1000000000000005,5.2,5.15,1.240642108661434,2026,1633.0253389399397
eda_n-eda_n,5.2,5.300000000000001,5.25,1.225650869207458,2080,1697.0575000244478
eda_n-eda_n,5.300000000000001,5.4,5.3500000000000005,1.2909112113939714,2275,1762.321048822076
eda_n-eda_n,5.4,5.5,5.45,1.3566154385666052,2481,1828.8159853328925
eda_n-eda_n,5.5,5.6000000000000005,5.550000000000001,1.3550976358658011,2570,1896.542309556884
eda_n-eda_n,5.6000000000000005,5.7,5.65,1.4230475550307815,2797,1965.5000214940103
eda_n-eda_n,5.7,5.800000000000001,5.75,1.4339124622128594,2919,2035.6891211443312
eda_n-eda_n,5.800000000000001,5.9,5.8500000000000005,1.4545992233268707,3065,2107.1096085077775
eda_n-eda_n,5.9,6.0,5.95,1.4258440767056764,3108,2179.7614835844042
eda_n-eda_n,6.0,6.1000000000000005,6.050000000000001,1.3728871886209173,3094,2253.644746374218
eda_n-eda_n,6.1000000000000005,6.2,6.15,1.3367632586580218,3113,2328.7593968771585
eda_n-eda_n,6.2,6.300000000000001,6.25,1.1982842656077595,2882,2405.105435093295
eda_n-eda_n,6.300000000000001,6.4,6.3500000000000005,1.1511740161700947,2858,2482.6828610225584
eda_n-eda_n,6.4,6.5,6.45,1.0892090837519082,2790,2561.491674664995
eda_n-eda_n,6.5,6.6000000000000005,6.550000000000001,1.035384060600536,2735,2641.5318760206383
eda_n-eda_n,6.6000000000000005,6.7,6.65,0.991625005116324,2700,2722.8034650893787
eda_n-eda_n,6.7,6.800000000000001,6.75,1.0316163527823006,2894,2805.3064418713357
eda_n-eda_n,6.800000000000001,6.9,6.8500000000000005,1.0048317744778177,2903,2889.040806366425
eda_n-eda_n,6.9,7.0,6.95,1.005713989223169,2991,2974.00655857467
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,0.9685629755485229,2964,3060.2036984961233
eda_n-eda_n,7.1000000000000005,7.2,7.15,0.9959867528277832,3135,3147.6322261306977
eda_n-eda_n,7.2,7.300000000000001,7.25,0.992184839818908,3211,3236.2921414784632
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,0.9770958379747744,3250,3326.1834445393524
eda_n-eda_n,7.4,7.5,7.45,0.9765001635400552,3337,3417.3061353134317
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,1.0243156832857268,3595,3509.660213800706
eda_n-eda_n,7.6000000000000005,7.7,7.65,1.0224115497999868,3684,3603.2456800010686
eda_n-eda_n,7.7,7.800000000000001,7.75,1.068397292843387,3951,3698.0625339146804
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.0260638738057195,3893,3794.110775541369
eda_n-eda_n,7.9,8.0,7.95,1.0266253406465624,3995,3891.3904048812715
eda_n-eda_n,8.0,8.1,8.05,1.015563937926961,4052,3989.9014219343208
eda_n-eda_n,8.1,8.200000000000001,8.15,1.017692536652456,4162,4089.643826700609
eda_n-eda_n,8.200000000000001,8.3,8.25,1.0597483243696806,4441,4190.617619179939
eda_n-eda_n,8.3,8.4,8.350000000000001,1.0095921035067064,4334,4292.82279937247
eda_n-eda_n,8.4,8.5,8.45,1.0399750374215575,4572,4396.259367278182
eda_n-eda_n,8.5,8.6,8.55,1.0564489623750266,4755,4500.927322897055
eda_n-eda_n,8.6,8.700000000000001,8.65,1.0302102388160261,4746,4606.826666229179
eda_n-eda_n,8.700000000000001,8.8,8.75,1.0379813790487864,4893,4713.957397274295
eda_n-eda_n,8.8,8.9,8.850000000000001,1.0217074964898811,4927,4822.319516032636
eda_n-eda_n,8.9,9.0,8.95,1.0095474063068341,4979,4931.913022504186
