frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
260,2600.0,2600.0,8.1493172981506,0.8620562216234614,1.6679440897308015,10.732621256510416,10.732621256510416,5.366310628255208,12,6,34,1,0
270,2700.0,2700.0,8.138167335800595,0.8632373099469228,2.125221936182321,11.06296558380127,12.403931109110518,8.38103453318278,11,5,31,0,0
280,2800.0,2800.0,7.799371666203614,0.900735338629395,1.4766832761844715,14.543021011352542,16.856683444976806,16.856683444976806,22,13,23,0,0
290,2900.0,2900.0,8.086020443281003,0.8688043430179445,1.8829908763993142,14.719047419230144,3.3452380498250336,19.067856884002683,11,5,41,0,0
300,3000.0,3000.0,8.275331659964177,0.8489290783162196,1.9550234372925515,13.484573364257814,3.3711433410644536,6.405172348022461,14,7,23,0,0
310,3100.0,3100.0,7.974700940240112,0.8809320539414357,1.7811996608102654,16.98206090927124,2.3308711051940927,19.312932014465332,9,3,31,0,0
320,3200.0,3200.0,7.692423900264886,0.913258261627068,1.6296110028368889,12.831214332580569,14.80524730682373,3.29005495707194,13,8,32,1,0
330,3300.0,3300.0,8.179552500975888,0.8588696848655548,2.0721299561442663,10.745878092447917,12.424921544392904,8.059408569335938,15,8,31,1,0
340,3400.0,3400.0,7.810635784632243,0.8994363420039044,1.8422799427439933,17.526159032185873,16.864794540405274,8.597738393147786,18,11,25,3,0
350,3500.0,3500.0,8.317013379024832,0.844674567504197,1.8903007107020902,13.169496059417726,3.376793861389161,17.221648693084717,10,3,23,3,0
360,3600.0,3600.0,8.261910733676364,0.8503081073266908,1.793495754521562,9.09716377258301,19.542055511474608,7.075571823120117,22,10,18,2,0
370,3700.0,3700.0,8.513627491122646,0.8251676134737779,1.9374334793248582,3.0628764152526866,13.272464466094972,9.188629245758056,10,7,23,1,0
380,3800.0,3800.0,8.606331638212161,0.8162792202501966,2.1967820908720004,5.123255729675295,19.809922154744466,12.978914515177408,15,7,31,1,0
390,3900.0,3900.0,7.9897984982866905,0.8792674408948958,2.0646872999742794,3.998299026489259,12.661280250549316,2.3323410987854003,14,5,27,0,0
400,4000.0,4000.0,8.182419341872299,0.8585687661965908,2.3308785217654924,9.665434333347873e-16,0.3358479181925465,15.449004236857098,14,7,32,0,0
410,4100.0,4100.0,8.387362792664696,0.8375898184585978,2.4602479612472585,18.624584039052326,6.4339472134908045,11.51337922414144,11,5,37,0,0
420,4200.0,4200.0,7.822630021951959,0.8980572594051239,1.655115648428447,16.873422813415527,14.557462819417317,3.3085142771402993,13,5,34,0,0
430,4300.0,4300.0,7.825911304060806,0.89768071805377,1.9933362355145159,11.250521151224776,17.868474769592282,3.970772171020508,11,7,36,0,0
440,4400.0,4400.0,7.964589423402779,0.8820504492311919,2.04217578053877,10.983746147155767,14.977835655212404,19.304765955607095,18,11,26,1,0
450,4500.0,4500.0,7.671714566989057,0.9157235475213479,1.4920866592229964,7.889039611816408,5.916779708862306,13.477109336853028,12,9,28,0,0
460,4600.0,4600.0,8.102195252071555,0.8670699064007668,2.152877756367621,7.364427630106609,12.385628286997477,5.021200656890869,10,5,34,0,0
470,4700.0,4700.0,8.369173474604672,0.8394102117934965,2.5461381633391866,2.707070668538412,6.767676671346028,0.33838383356730145,18,12,32,2,0
480,4800.0,4800.0,7.863242511190331,0.8934189259528454,1.7932735678563743,1.3256919860839864,12.92549686431885,18.891110801696776,13,6,30,1,0
490,4900.0,4900.0,8.214110629150854,0.8552562774018371,1.8331593881225634,15.132642745971683,15.132642745971681,14.796361796061197,13,7,29,2,0
500,5000.0,5000.0,7.937172333970643,0.8850972844305139,2.3164814122838946,12.965878868103028,1.6622921625773113,0.0,15,3,19,0,0
510,5100.0,5100.0,8.209033416416947,0.8557852456545054,2.517115939163663,18.155429077148437,16.810582478841145,13.112254333496095,15,8,32,1,0
520,5200.0,5200.0,8.137570055540385,0.8633006697215961,1.6993358089573023,9.051295852661132,11.062694931030274,7.039896774291992,15,8,29,1,0
530,5300.0,5300.0,8.210891712930076,0.8555915635559481,2.084987928495929,0.33623701731364003,1.344948069254558,11.095821571350099,16,11,31,0,0
540,5400.0,5400.0,8.091775577824466,0.8681864210503957,1.5721367669004744,16.73015753428141,19.406982739766438,11.376507123311363,20,11,26,1,0
550,5500.0,5500.0,8.281698571713195,0.8482764275977698,2.080440183771782,17.197239208221436,0.6744015375773124,15.848436133066812,18,10,23,0,0
560,5600.0,5600.0,8.310334920264268,0.8453533757976412,1.7163468504304136,8.102135467529298,19.24257173538208,5.739012622833251,16,11,19,0,0
570,5700.0,5700.0,8.27417992320047,0.8490472462601552,2.1675834618248793,8.42746734619141,15.169441223144533,19.551724243164063,12,8,30,0,0
580,5800.0,5800.0,7.8558074954926465,0.8942644894092919,1.9693718356562029,16.23460677464803,3.644503561655681,3.6445035616556805,14,5,27,0,0
590,5900.0,5900.0,8.093138671665464,0.8680401960057768,2.3093765816583716,11.04252395629883,5.019329071044923,10.038658142089844,19,9,26,0,0
600,6000.0,6000.0,8.070106599252469,0.8705175814536527,1.9930270418362077,19.389643923441568,1.3372168223063157,11.36634298960368,17,8,33,0,0
610,6100.0,6100.0,7.822756294873223,0.8980427631956892,1.7058540194978928,11.910715484619143,5.624504534403483,6.9479173660278315,14,10,36,0,0
620,6200.0,6200.0,7.988648256790526,0.8793940417745734,1.9454491533336373,2.9985803604125993,12.993848228454592,14.659726206461588,16,12,36,4,0
630,6300.0,6300.0,8.202855083794963,0.8564298170685591,2.103396667450169,13.445091247558597,19.831509590148926,13.445091247558596,10,6,30,0,0
640,6400.0,6400.0,8.117125065715715,0.865475106269659,1.6813766298353012,9.04370927810669,9.378661473592123,7.033996105194091,17,9,21,0,0
650,6500.0,6500.0,8.092066173825694,0.8681552434133301,1.9329309984551826,18.738000742594398,6.0229288101196286,6.0229288101196286,17,13,31,0,0
660,6600.0,6600.0,8.378746375672007,0.83845116725961,1.9480003261876944,1.0155384063720712,8.80133285522461,7.108768844604492,13,9,30,4,0
670,6700.0,6700.0,8.007896731362834,0.8772802540447888,2.0809631336077015,9.336403274536135,16.005262756347655,12.003947067260745,14,11,33,1,0
680,6800.0,6800.0,7.8724664511729,0.8923721329809868,1.8029473118534483,2.983972835540773,18.56694208780924,8.951918506622315,14,3,31,2,0
690,6900.0,6900.0,8.26751271924363,0.849731946889237,1.8520150022259367,11.121268177032475,15.165365695953371,17.18741445541382,14,8,31,2,0
700,7000.0,7000.0,8.1454829162996,0.8624620235586814,2.185590977701322,1.0060254096984873,2.347392622629802,11.736963113149008,9,8,33,0,0
710,7100.0,7100.0,7.772959457006312,0.9037960017303504,1.862268582524614,2.97134714126587,16.507484118143715,1.3205987294514974,23,12,24,1,0
720,7200.0,7200.0,8.141992474209959,0.8628317578414483,1.9293679458482444,19.782339922587077,13.747049776713054,0.6705877939860028,14,9,31,3,0
730,7300.0,7300.0,8.04382137810897,0.8733622178599366,1.8938367270077603,19.034628772735594,1.6697042783101406,8.014580535888673,21,9,30,1,0
740,7400.0,7400.0,7.778068647982795,0.903202323969764,1.5252239022054324,8.585772069295247,6.604440053304037,12.878658103942872,13,4,35,0,0
750,7500.0,7500.0,8.13883873222084,0.8631660989967136,2.0910972923306783,5.699260203043622,9.38701680501302,11.063269805908204,8,3,33,2,0
760,7600.0,7600.0,8.008964069900518,0.8771633406693111,1.828840197895533,10.00373363494873,14.005227088928224,8.336444695790608,23,17,26,1,0
770,7700.0,7700.0,8.061837725795671,0.8714104547621695,2.359204988175896,1.002569961547853,19.717209243774413,3.676089859008789,19,11,30,0,0
780,7800.0,7800.0,8.016167647955312,0.8763750943565076,1.9451112766346805,5.003365993499757,7.004712390899659,17.345002110799154,12,6,30,1,0
790,7900.0,7900.0,8.511912240883426,0.8253338944346658,2.1265051113559688,1.7014837265014657,1.0208902359008796,12.250682830810547,12,6,23,0,0
800,8000.0,8000.0,8.388054912329478,0.8375207068003605,2.246523926904012,1.0159143447875982,3.3863811492919926,5.079571723937988,21,13,26,2,0
810,8100.0,8100.0,8.22838693674383,0.8537724019131324,1.9041153006325329,9.421318435668946,5.047134876251221,5.047134876251221,13,6,30,2,0
820,8200.0,8200.0,8.094582657120988,0.8678853470813866,1.5682712593988855,5.354269409179689,2.6771347045898444,9.369971466064452,12,4,33,0,0
830,8300.0,8300.0,8.991241349459237,0.7813347908047132,2.4326664669116473,16.63527069091797,16.63527069091797,11.090180460611979,14,9,25,4,0
840,8400.0,8400.0,7.840416303188172,0.8960199825100812,1.6268006425087085,14.899589538574219,12.912977600097657,10.595263671875,18,9,31,1,0
850,8500.0,8500.0,8.132802121797074,0.8638067880719685,2.02676748610145,10.725366210937503,16.758384704589844,18.769390869140622,12,8,22,2,0
860,8600.0,8600.0,8.465240693348305,0.8298842210564146,1.7700666185528535,17.323355960845948,19.361397838592527,3.057062816619873,8,2,23,1,0
870,8700.0,8700.0,8.148358010644102,0.8621577095259592,1.5271536013098281,5.366100056966146,4.6953375498453775,6.707625071207682,16,10,25,0,0
880,8800.0,8800.0,8.545533937533497,0.822086686473578,2.5515125649254102,5.451907348632813,5.111163139343262,5.792651557922363,12,5,30,0,0
890,8900.0,8900.0,8.549217719530276,0.821732456620652,1.7914528695831906,6.134276962280274,4.771104303995769,16.69886506398519,16,6,31,1,0
900,9000.0,9000.0,8.37132951322637,0.8391940214221565,1.9702662952063068,15.566992886861167,2.0304773330688484,8.121909332275392,17,11,30,2,0
910,9100.0,9100.0,8.41885846196515,0.834456323335621,1.8989601980776911,0.33905213673909645,18.308815383911135,4.407677777608236,14,8,29,1,0
920,9200.0,9200.0,7.880009404783832,0.8915179307513958,1.9224437080796613,0.663316790262859,10.281410249074302,2.321608765920003,12,3,27,0,0
930,9300.0,9300.0,8.280534534163074,0.848395674200816,1.751039629856762,1.3487398783365898,7.08088436126709,15.51050860087077,11,8,36,3,0
940,9400.0,9400.0,8.236713276333571,0.852909339340455,2.091508824134256,8.078138732910157,2.356123797098795,2.0195346832275387,19,9,28,0,0
950,9500.0,9500.0,8.257669411262592,0.8507448444560918,1.6459397938670517,13.474973042805994,16.843716303507485,13.474973042805992,9,4,24,1,0
960,9600.0,9600.0,8.145089120435038,0.8625037215650746,2.1419578734257656,3.3533639907836927,14.754801559448241,7.377400779724121,10,5,36,0,0
970,9700.0,9700.0,8.300987801416436,0.8463052647367683,2.249545909737166,0.3374623616536475,14.173419189453124,12.486107381184896,13,12,26,0,0
980,9800.0,9800.0,7.8892509850566865,0.8904735940282603,1.797501037575875,9.290063985188802,4.976819992065431,13.271519978841146,12,10,30,0,0
990,9900.0,9900.0,7.914409998424861,0.8876428792863374,1.7164201879937873,14.946314334869387,15.278454653422038,11.292770830790204,14,7,26,0,0
1000,10000.0,10000.0,8.155990367783536,0.8613509043125039,1.9510974895772455,10.735549926757812,9.058120250701904,11.071035861968996,8,6,29,0,0
1010,10100.0,10100.0,8.189759088964864,0.8577993079577093,1.530534032222109,3.3594830830891933,11.086294174194338,3.0235347747802734,14,4,23,0,0
1020,10200.0,10200.0,8.303962723860922,0.8460020730425526,2.0793429743004888,19.91265754699707,12.150096130371095,17.887641525268553,11,5,19,1,0
1030,10300.0,10300.0,8.018471229138761,0.8761233255193673,1.8828925440924908,4.336665852864585,16.0123046875,16.012304687500002,11,5,35,0,0
1040,10400.0,10400.0,8.143129595639103,0.8627112704452863,1.757039123243995,17.436094284057617,9.053356647491455,6.70619010925293,11,5,34,2,0
1050,10500.0,10500.0,7.9283119758727665,0.8860864330557672,2.0026097130178133,5.3173548380533875,10.634709676106771,9.637705643971762,10,3,38,0,0
1060,10600.0,10600.0,8.161509583490657,0.8607684163068487,1.7541464076578615,6.711231867472331,1.0066847801208507,19.462572415669758,7,3,30,0,0
1070,10700.0,10700.0,7.931825286854017,0.8856939512394124,1.7567144470731992,8.974361515045167,8.974361515045167,15.289652951558432,11,5,43,1,0
1080,10800.0,10800.0,8.264773394578055,0.8500135869984223,1.9308410299334,15.837632369995118,19.207341384887695,1.0109127044677735,9,5,28,1,0
1090,10900.0,10900.0,8.185168327902787,0.8582804161651758,1.7889083496831664,3.022969722747804,17.13016176223755,9.068909168243408,17,10,25,0,0
1100,11000.0,11000.0,7.932853991352497,0.8855790975747782,1.7785440948421518,3.9887775421142595,4.321175670623781,11.966332626342773,17,11,34,0,0
1110,11100.0,11100.0,8.016240989012765,0.8763670763495349,1.7720539829003965,13.008791255950928,9.33964500427246,5.003381252288818,16,8,33,0,0
1120,11200.0,11200.0,7.7791222056259395,0.9030799996654826,1.6304504270444975,2.972132205963135,4.953553676605225,0.9907107353210449,10,6,31,0,0
1130,11300.0,11300.0,8.161043368620476,0.860817589312963,2.019017598626407,9.395545705159506,5.03332805633545,10.73776652018229,18,14,26,3,0
1140,11400.0,11400.0,8.205741334009629,0.8561285803316521,2.2309194756465285,15.46366818745931,1.680833498636882,3.3616669972737627,14,6,24,1,0
1150,11500.0,11500.0,7.74189669846742,0.9074222961726057,1.9257395992378734,4.945639610290527,2.307965151468913,6.594186147054036,13,5,33,4,0
1160,11600.0,11600.0,8.397795867374644,0.836549231465263,1.8936796821301456,11.85692024230957,7.452921295166015,2.7101531982421876,16,6,18,0,0
1170,11700.0,11700.0,8.514049778609962,0.8251266860694086,1.875564930593595,15.314635276794435,1.02097568511963,19.398538017272948,9,4,36,0,0
1180,11800.0,11800.0,8.144139429685753,0.8626042984047354,2.1093134422578883,5.700497213999431,1.6766168276468927,17.43681500752767,19,8,28,1,0
1190,11900.0,11900.0,7.915148572235096,0.8875600520623758,1.4672541807056427,16.607532501220703,10.62882080078125,0.9964519500732423,11,6,26,1,0
1200,12000.0,12000.0,7.973789662783668,0.8810327304773573,1.5459510929574176,6.992346954345703,14.983600616455078,6.992346954345702,15,8,25,1,0
1210,12100.0,12100.0,8.43588183535563,0.8327724138348201,2.3851373892214967,3.053524589538575,17.981867027282714,3.0535245895385743,18,6,22,1,0
1220,12200.0,12200.0,8.089098270626963,0.8684737709719924,2.0595200303694243,3.0110961914062515,16.0591796875,14.386348470052084,16,11,24,0,0
1230,12300.0,12300.0,8.064663189946433,0.8711051550934124,1.683523751499609,6.684580485026042,17.045680236816406,4.679206339518229,11,2,37,1,0
1240,12400.0,12400.0,8.409886825132943,0.8353465183217097,1.8663456309141988,10.845812988281251,18.980172729492185,7.11756477355957,11,6,34,1,0
1250,12500.0,12500.0,8.168277496533332,0.8600552174967057,2.088452188256408,14.768790181477867,15.440098826090498,19.467950693766277,11,5,31,2,0
1260,12600.0,12600.0,8.24463188598373,0.8520901570872492,1.6063816016783126,2.6935755411783857,4.713757197062175,3.3669694264729815,18,8,23,0,0
1270,12700.0,12700.0,8.312349352816103,0.8451485110493335,1.9972079468082702,15.530347633361817,4.341336966257463e-16,7.089941310882568,10,6,33,0,0
1280,12800.0,12800.0,7.930680616269801,0.8858217874065281,1.74398668426394,4.653148778279625,14.6241818745931,16.95075626373291,13,7,31,2,0
1290,12900.0,12900.0,8.286578410790806,0.84777689060496,1.7225318051774188,11.129810523986817,9.106208610534669,5.059004783630371,18,8,29,0,0
1300,13000.0,13000.0,7.817706437853459,0.8986228550151791,1.8092979301453582,15.546754010518393,18.85457401275635,12.900498008728027,16,10,33,0,0
1310,13100.0,13100.0,8.510004027404497,0.8255189605353287,1.7475373177565154,14.291395187377933,9.867868105570476,16.333023071289062,16,12,17,1,0
1320,13200.0,13200.0,8.217824374536683,0.8548697755846719,1.9105969879734508,7.062964057922363,7.062964057922363,7.062964057922363,8,3,36,2,0
1330,13300.0,13300.0,8.139030897303162,0.8631457193733206,1.8404797834922089,3.017279148101807,2.6820259094238286,9.722343921661377,11,5,31,1,0
1340,13400.0,13400.0,7.922009276890666,0.8867913976505404,2.127245214720677,11.296384048461915,10.631890869140625,7.973918151855469,17,10,28,0,0
1350,13500.0,13500.0,8.077862793599216,0.8696817287390751,1.8372100935573734,17.054974842071534,7.022636699676514,12.707628313700358,21,10,26,0,0
1360,13600.0,13600.0,7.979996401674284,0.8803474745152102,1.9480155614240944,15.986653137207032,14.987487316131592,6.32805020014445,15,12,30,2,0
1370,13700.0,13700.0,8.043019692758579,0.8734492699526069,1.7668559351237494,13.023260688781741,17.364347585042317,15.026839256286621,18,11,36,0,0
1380,13800.0,13800.0,8.175402112172307,0.859305705390893,2.4743341946135353,11.079812145233157,4.029022598266603,17.79484980901082,12,8,33,1,0
1390,13900.0,13900.0,8.053792912024322,0.8722808936849908,2.0237728049242465,15.03354549407959,12.69499397277832,10.690521240234375,19,13,23,0,0
1400,14000.0,14000.0,7.997974566708494,0.8783685944809871,2.0470435482176796,9.66585079828898,13.998818397521973,2.999746799468994,20,12,24,3,0
1410,14100.0,14100.0,8.410729272163222,0.8352628471951234,1.9696852598166281,3.7283727010091154,1.016828918457032,9.490403238932291,13,7,23,2,0
1420,14200.0,14200.0,8.642729007745105,0.8128416004434337,2.306867569054975,5.130467891693116,19.495777988433836,4.788436698913574,12,8,26,3,0
1430,14300.0,14300.0,8.16783423112889,0.8601018923817533,2.3473418859890307,0.6712965011596694,16.446764278411866,4.699075508117676,12,9,22,0,0
1440,14400.0,14400.0,8.146363211774627,0.8623688259689121,2.1565723668019015,12.408093674977625,15.761632506052653,6.036369895935058,16,6,22,3,0
1450,14500.0,14500.0,8.164548533282787,0.8604480272505347,2.1071953968840615,11.410510063171392,19.129384517669678,15.773352146148682,18,13,34,0,0
1460,14600.0,14600.0,7.724653312678524,0.9094478929331319,1.6563807763685372,0.6589286804199239,13.178573608398441,18.779467391967774,14,6,32,0,0
1470,14700.0,14700.0,8.323537955835143,0.8440124519321123,2.0400242046496375,11.146332931518558,12.497403589884442,19.59052454630534,9,6,22,0,0
1480,14800.0,14800.0,8.195621485586146,0.8571857169355331,1.8369017757514983,19.15362157821655,14.785251744588217,15.4573086420695,17,6,30,0,0
1490,14900.0,14900.0,8.267166468880653,0.8497675358659622,1.6194759112106965,12.806130027770996,3.370034217834473,8.425085544586182,12,8,26,3,0
1500,15000.0,15000.0,8.726185726646014,0.8050676319439979,2.3931782377248094,16.470172119140624,4.117543029785157,9.60760040283203,13,9,22,0,0
1510,15100.0,15100.0,7.885711719634871,0.8908732564192321,2.003294627651158,19.240825843811034,6.966505908966065,9.95215129852295,14,8,29,0,0
1520,15200.0,15200.0,8.014826960587035,0.8765216907864312,1.6520538228341575,9.672634951273604,18.011113357543945,16.009878540039065,11,3,25,1,0
1530,15300.0,15300.0,8.79129686144009,0.799105045544286,2.0503099134390697,6.191638183593752,15.135115559895834,15.135115559895832,11,6,21,2,0
1540,15400.0,15400.0,8.164123962913045,0.8604927743340837,2.0980385498586798,12.081507110595705,9.061130332946778,5.033961296081543,18,7,27,1,0
1550,15500.0,15500.0,8.575717067207888,0.8191932667318863,2.0459809825267223,18.421825218200684,4.776028760274252,5.117173671722412,16,9,28,0,0
1560,15600.0,15600.0,8.082678369349393,0.8691635814057393,1.6478408376399216,14.717019271850585,11.03776445388794,5.351643371582031,14,10,35,1,0
1570,15700.0,15700.0,8.377594504384568,0.8385664494954571,2.137703328830817,7.1084430694580085,1.0154918670654305,11.847405115763348,12,8,29,3,0
1580,15800.0,15800.0,8.209827466205072,0.8557024745980137,1.7410669368436935,5.7157823244730634,15.802457014719643,2.6897799173990884,14,6,27,1,0
1590,15900.0,15900.0,7.973175331949406,0.8811006137923217,1.6941689042996018,15.316176160176596,9.322889836629232,4.661444918314616,13,8,40,0,0
1600,16000.0,16000.0,8.52894134999301,0.8236860110264657,2.3337066431470337,6.810470581054688,3.06471176147461,15.323558807373047,15,8,26,2,0
1610,16100.0,16100.0,7.788046439726515,0.9020451705345913,2.0360942845870804,11.893073272705077,1.3214525858561206,12.884162712097169,14,10,34,0,0
1620,16200.0,16200.0,8.156685930145308,0.8612774525118035,2.052668659181026,9.729368686676029,17.11026906967163,19.123241901397705,12,6,28,1,0
1630,16300.0,16300.0,7.973648067004987,0.8810483758274489,1.8239682977706024,19.312082036336264,17.314280446370443,2.99670238494873,18,12,25,0,0
1640,16400.0,16400.0,7.9901415340204425,0.8792296918574769,1.8528233163174292,3.6651598930358893,0.6663927078247076,7.996712493896483,15,7,40,1,0
1650,16500.0,16500.0,7.743988412147235,0.9071771940973886,1.8999636930303199,8.243474960327148,11.211125946044923,13.519298934936524,22,17,32,4,0
1660,16600.0,16600.0,8.014478635516499,0.8765597861502913,1.9360790109066215,18.677921040852862,5.003014564514161,9.005426216125489,15,10,35,0,0
1670,16700.0,16700.0,8.374443920529387,0.8388819300148024,2.0173331359767888,9.138280963897705,1.3538194020589198,11.169010066986084,12,10,33,0,0
1680,16800.0,16800.0,7.976717873777824,0.880709308016087,1.7570746840846627,18.981550407409667,2.997086906433106,9.324270375569661,18,14,37,1,0
1690,16900.0,16900.0,7.922102507916296,0.8867809614725888,1.8155325544708802,13.289915720621746,3.3224789301554365,8.638445218404135,18,7,33,0,0
1700,17000.0,17000.0,8.047194093493495,0.8729961769574534,1.8162334435805443,5.009812831878662,1.0019625663757328,3.005887699127197,13,7,32,0,0
1710,17100.0,17100.0,7.77026315590124,0.9041096212448162,1.6571555528863906,2.640892028808595,3.9613380432128915,14.85501766204834,12,10,31,0,0
1720,17200.0,17200.0,8.092605870571855,0.8680973460478182,2.0187300258260708,4.0153751373291025,18.069188117980957,3.011531352996826,22,10,35,0,0
1730,17300.0,17300.0,8.255189354811518,0.8510004285679791,1.971133038911958,12.799942715962729,12.126261520385746,15.157826900482178,19,14,25,0,0
1740,17400.0,17400.0,8.119172876073806,0.8652568169298036,1.7199704507238842,15.409096590677898,5.024705410003662,3.349803606669108,10,6,31,2,0
1750,17500.0,17500.0,7.91761915140674,0.8872831017145153,1.6546448392154767,6.975889301300049,2.6574816385904954,7.308074506123861,10,7,34,0,0
1760,17600.0,17600.0,8.094688771452219,0.8678739698591373,1.992147973578988,17.736094919840493,17.736094919840493,15.058948516845703,14,7,26,3,0
1770,17700.0,17700.0,7.81310034006213,0.8991526248335059,1.7013525869439308,0.9921510696411149,9.59079367319743,15.543700091044109,12,4,26,0,0
1780,17800.0,17800.0,8.415110430187413,0.8348279843902134,2.19578416893221,9.492050806681316,19.323103427886963,3.3900181452433267,15,7,25,0,0
1790,17900.0,17900.0,8.251501744526347,0.8513807421194067,2.067391903067989,16.165940856933595,15.492359987894696,18.18668346405029,10,7,29,0,0
1800,18000.0,18000.0,7.982357040840122,0.880087127512783,2.0255365202823166,2.997793006896974,12.990436363220216,7.32793846130371,19,10,23,0,0
1810,18100.0,18100.0,8.8829095126026,0.7908635868560278,2.270162290937594,4.487218125661215,0.34517062505086304,7.593753751118977,13,3,28,0,0
1820,18200.0,18200.0,8.562468941207547,0.8204607487736681,2.098173688008119,2.3867840449015305,2.3867840449015305,7.842290433247885,17,7,26,0,0
1830,18300.0,18300.0,8.223562609753282,0.8542732647918863,2.166561332552023,17.493314107259117,19.84818331400553,18.16613388061523,15,11,26,3,0
1840,18400.0,18400.0,8.209198742210901,0.8557680109182497,1.9663401397097606,15.129625797271729,2.0172834396362305,1.3448556264241536,15,9,31,1,0
1850,18500.0,18500.0,8.364400369716739,0.8398892171982829,1.9068526301525186,17.592613601684572,5.074792385101319,17.25429410934448,7,5,27,0,0
1860,18600.0,18600.0,8.2636904638948,0.8501249786095393,2.0721238049027866,11.119554042816166,16.847809155782063,4.717386563618978,17,13,22,1,0
1870,18700.0,18700.0,8.017304484616016,0.8762508262389995,1.6487667198134048,7.005043506622315,19.013689517974854,15.010807514190674,14,8,34,1,0
1880,18800.0,18800.0,8.152770429424312,0.8616910950294582,2.0252564857000275,19.45562324523926,6.037952041625977,10.734136962890625,17,8,22,2,0
