frame_index,time_ps,elapsed_ps,cavity_x_angstrom,cavity_y_angstrom,cavity_z_angstrom,cavity_radius_angstrom,donor_index,hydrogen_index,acceptor_index,bond_type,donor_acceptor_distance_angstrom,donor_hydrogen_acceptor_angle_degree,cavity_segment_distance_angstrom,cavity_associated,cavity_bridging
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,416,420,680,eda_nh_eda_n,3.0440762791206795,150.44717727299167,8.071337799757826,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,416,421,512,eda_nh_eda_n,3.0386016707191597,163.32305554144799,5.931226323813739,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,428,432,743,eda_nh_eda_n,3.014465360954059,152.86551589895188,8.381534565571926,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,440,445,476,eda_nh_eda_n,3.4142358589068196,167.1138847351457,11.867526021399014,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,452,456,755,eda_nh_eda_n,3.0268573930239735,160.32367927455306,10.020963458288122,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,455,462,755,eda_nh_eda_n,3.3900955701573112,155.43559542170254,10.652281222186861,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,464,468,539,eda_nh_eda_n,3.219223684118195,161.4117307371868,7.1659847205039275,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,476,480,779,eda_nh_eda_n,2.9989203139705514,153.09213361879074,14.568112705302077,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,500,504,452,eda_nh_eda_n,3.0761665375698026,162.72245445056254,9.09386131227643,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,515,522,632,eda_nh_eda_n,2.923730239084457,161.1168616499303,5.874718730839005,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,524,529,608,eda_nh_eda_n,3.039226786329405,160.03632352741985,11.532383008427653,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,536,540,620,eda_nh_eda_n,3.177498665290894,151.32990210084427,8.900713633082047,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,539,546,620,eda_nh_eda_n,3.09639842174733,160.09468510595113,9.11729708805218,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,560,565,716,eda_nh_eda_n,3.1469825764502133,168.79968910076238,13.862183154737911,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,563,571,716,eda_nh_eda_n,3.2854074789647534,154.02119194749815,11.459675077764425,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,584,588,671,eda_nh_eda_n,3.063152391598887,150.21138022299363,13.7605001815956,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,599,606,788,eda_nh_eda_n,3.3890123418438605,163.72260473126983,9.625544660655324,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,611,618,548,eda_nh_eda_n,3.4927916854777186,167.03630855023155,12.13895202229328,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,644,648,479,eda_nh_eda_n,2.9889297940537216,163.889775091013,11.318884866176889,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,644,649,452,eda_nh_eda_n,3.487784563389779,150.57613707985033,11.318884866176889,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,647,654,791,eda_nh_eda_n,2.9467217875545204,163.01013599541605,11.506585962613954,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,668,673,527,eda_nh_eda_n,3.0258055019614285,168.44706124796699,11.546074055773783,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,683,690,107,eda_nh_thf_o,3.3766405757013604,167.89574718510696,9.693563459691022,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,692,696,740,eda_nh_eda_n,3.233125683371303,165.9203005500619,10.474600391516166,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,716,720,776,eda_nh_eda_n,3.364896145032709,158.579394072402,14.050174441350329,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,716,721,584,eda_nh_eda_n,2.9725308825006715,165.38582127975113,14.050174441350329,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,719,727,692,eda_nh_eda_n,3.0988548147210406,164.24288499524525,12.893599966485043,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,728,733,620,eda_nh_eda_n,3.064047839406537,163.1365615336073,9.567242639557792,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,740,744,419,eda_nh_eda_n,3.0114785355733327,156.18310923647863,8.275515566641245,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,740,745,731,eda_nh_eda_n,3.3655480818724497,157.4527398550104,10.474600391516164,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,752,757,120,eda_nh_thf_o,3.22820479542007,150.89406644707438,9.514597121526453,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,764,769,198,eda_nh_thf_o,3.012557215483797,164.27104621986982,4.0982096807047155,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,776,780,695,eda_nh_eda_n,2.933616201489418,153.91491818984449,14.7590895254145,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,788,792,647,eda_nh_eda_n,3.045677293278022,171.60697724341406,11.506585962613958,False,False
0,0.0,0.0,9.34847475687663,17.361453119913737,9.348474756876628,1.9686184011366696,791,799,367,eda_nh_thf_o,2.9948635236637675,152.68201223813563,13.871837212800154,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,416,420,452,eda_nh_eda_n,3.158638963396975,175.93861138585018,5.589546965476202,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,416,421,224,eda_nh_thf_o,3.2402168268485023,171.26339373167986,7.7201971197101305,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,419,426,211,eda_nh_thf_o,3.423930272470853,156.14377823474283,4.61217741151414,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,419,427,452,eda_nh_eda_n,3.0591013667211495,161.24323339016033,5.589546965476201,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,428,432,572,eda_nh_eda_n,3.0488974237482234,168.26087662489093,8.428096795950935,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,428,433,42,eda_nh_thf_o,3.260981510159687,156.0245648832257,8.428096795950935,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,452,456,587,eda_nh_eda_n,2.867420335575983,153.43583843110702,5.589546965476201,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,455,462,587,eda_nh_eda_n,3.271360873689165,170.1267116968088,3.5349799177817984,True,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,464,469,133,eda_nh_thf_o,2.9396090290808488,155.17040748242243,5.491964612316486,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,467,474,731,eda_nh_eda_n,3.282895546793727,170.9111488697435,9.569299472853155,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,488,493,620,eda_nh_eda_n,3.1624773769603776,160.70417696372013,12.304382214909605,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,491,499,563,eda_nh_eda_n,3.315991739194923,165.30328222077523,9.854601847320408,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,512,516,575,eda_nh_eda_n,3.456631515472014,151.20391076973758,8.55542189472606,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,539,547,704,eda_nh_eda_n,3.44290577344142,164.77021527434005,13.268525710997586,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,560,565,683,eda_nh_eda_n,3.351140121045208,163.3039530797954,7.516338592358936,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,563,570,488,eda_nh_eda_n,2.8432029384381203,159.92161333615206,9.85460184732041,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,575,583,428,eda_nh_eda_n,2.922470872559455,162.1882988272612,8.428096795950937,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,584,589,515,eda_nh_eda_n,3.105140793951516,163.21260066276855,6.27864112146964,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,596,600,707,eda_nh_eda_n,3.1646796099594128,153.69844548731152,14.707453415643515,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,608,613,354,eda_nh_thf_o,3.113647230390409,161.3649867416423,7.009020598791416,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,611,618,55,eda_nh_thf_o,2.872525697631585,159.46762284542973,6.653308112127608,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,644,648,692,eda_nh_eda_n,2.9300344573850237,163.37373466987813,9.255359374351308,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,647,654,159,eda_nh_thf_o,3.078717508210451,162.5558367167485,8.593636550008508,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,647,655,692,eda_nh_eda_n,3.3000145510729544,173.83229747758,8.593636550008508,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,659,667,476,eda_nh_eda_n,3.1968167843813364,165.1900919049175,7.792005960610923,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,668,673,198,eda_nh_thf_o,3.081866076179391,175.7745813593379,4.329539755540455,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,671,678,479,eda_nh_eda_n,3.451172236223548,172.46417641768855,4.836914811233935,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,683,691,393,eda_nh_thf_o,3.1987215773136786,154.264773566672,8.26674134475605,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,692,696,740,eda_nh_eda_n,3.2221265944954314,156.97717446507986,9.7292213528864,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,695,703,740,eda_nh_eda_n,3.1896860619930982,163.47433656869202,10.659359266488885,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,740,744,159,eda_nh_thf_o,3.442629653827248,171.37272106993433,10.97834732380518,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,740,745,416,eda_nh_eda_n,3.3979408766310892,154.9209514671669,8.113904090673477,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,743,750,29,eda_nh_thf_o,3.4071910273360397,160.3747568075093,11.84049456962869,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,743,751,159,eda_nh_thf_o,3.2913675815314813,152.15575902033154,11.830153058416197,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,776,780,440,eda_nh_eda_n,2.957049090902674,156.96342471517508,10.157775727518779,False,False
10,100.0,100.0,7.036890029907226,5.026350021362305,2.3456300099690752,1.7059965002106863,779,786,704,eda_nh_eda_n,3.2367582345410755,159.04584677998287,11.711561726658172,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,416,420,68,eda_nh_thf_o,2.8231359800912634,170.52729720137478,11.753128608330373,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,416,421,788,eda_nh_eda_n,3.310514104972522,169.5349772929565,11.753128608330373,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,428,433,512,eda_nh_eda_n,3.1770748922234766,152.51961276665853,9.475656908385735,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,479,486,587,eda_nh_eda_n,2.9952796931532806,151.37954088935223,10.889255061618751,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,503,510,539,eda_nh_eda_n,3.0635604376418804,153.45072051377207,6.275756420841857,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,515,522,731,eda_nh_eda_n,3.0933639967592885,159.5993644686597,8.956106765849862,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,536,540,716,eda_nh_eda_n,3.3507319800219326,161.23526892654615,9.410406380526409,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,539,547,632,eda_nh_eda_n,3.4738163156895623,157.708865852955,8.108649170014555,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,560,564,719,eda_nh_eda_n,3.237931516720864,171.02719482222398,8.984385198689818,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,560,565,599,eda_nh_eda_n,3.0435844002863552,169.25219230202828,10.657596788224618,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,563,571,237,eda_nh_thf_o,3.088348840268694,173.40193302401585,5.941616408555065,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,572,577,452,eda_nh_eda_n,3.3558602152119783,171.8020242829186,8.801826189339762,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,575,583,668,eda_nh_eda_n,2.9964807203040595,161.4103051456629,7.242265274830486,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,587,595,623,eda_nh_eda_n,3.4549093772829025,154.00171301160557,10.88925506161875,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,620,625,575,eda_nh_eda_n,3.107957911837717,174.36160441168425,9.035469978620053,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,635,642,315,eda_nh_thf_o,3.2830423160222617,177.2517750329474,8.236371604823164,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,647,654,464,eda_nh_eda_n,2.9736513586950175,164.93947349049995,9.702298856518198,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,656,661,563,eda_nh_eda_n,2.9154930244172075,164.7653502803543,8.98635790988214,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,659,667,563,eda_nh_eda_n,3.278632509040492,169.35888327517407,7.926261429602279,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,680,685,94,eda_nh_thf_o,3.3351129582049452,166.2985288913259,14.705718152247634,False,False
20,200.0,200.0,7.184607028961182,6.8424828847249355,19.843200365702312,2.0100162654712213,695,702,767,eda_nh_eda_n,3.113164014892256,154.08470737180903,13.358832694460903,False,False
