frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds
640,6400.0,6400.0,9.866259213206256,0.8677110414503888,2.2702140782152993,4.2895740509033224,8.579148101806641,16.800831699371336,10,8
650,6500.0,6500.0,9.843048231003932,0.8697571988060365,2.031924978201924,20.002302042643226,16.073278427124023,16.073278427124023,12,11
660,6600.0,6600.0,9.664421524166254,0.8858328494575108,1.9327920890987962,11.715333175659183,14.200403849283857,19.880565388997393,8,3
670,6700.0,6700.0,9.226363877758008,0.9278912224293302,1.85692855315393,16.079903602600098,18.87640857696533,14.681651115417482,11,4
680,6800.0,6800.0,9.806264305169394,0.8730197137963851,2.2632667412824548,5.707815551757815,11.77236957550049,10.702154159545898,9,6
690,6900.0,6900.0,9.696426181523918,0.8829090117164395,1.959979308804247,19.547085126241047,11.372849527994791,13.860660362243653,9,7
700,7000.0,7000.0,9.996891419606646,0.8563724159612358,2.479324212428902,12.925268554687504,19.028867594401042,4.3084228515625,8,4
710,7100.0,7100.0,9.60671716954193,0.891153752736004,1.7216049751760132,12.04627208709717,3.543021202087403,5.668833923339844,13,6
720,7200.0,7200.0,10.032428016027243,0.8533389966450815,2.1524678839578177,14.01894636154175,3.5946016311645512,3.954061794281006,12,3
730,7300.0,7300.0,9.745267774550221,0.8784840247764064,1.7652270874943998,12.103907394409184,5.339959144592286,17.087869262695314,10,7
740,7400.0,7400.0,9.670703050472685,0.8852574639536931,1.831540471216613,6.391565895080567,19.884871673583984,3.195782947540283,8,6
750,7500.0,7500.0,9.9352806528124,0.8616829615867263,1.976658638833863,19.347991561889646,9.673995780944825,11.1071803410848,14,7
760,7600.0,7600.0,9.644615810664218,0.8876519526723479,2.0865052278967493,5.676278686523438,5.3215112686157235,9.578720283508302,10,4
770,7700.0,7700.0,10.274791184600668,0.8332103206089069,2.6135955940792206,14.493270874023443,19.928247451782227,21.377574539184568,8,6
780,7800.0,7800.0,9.735966410093647,0.8793232943198236,1.8574628905159754,16.726547050476075,9.608867454528811,16.014779090881348,11,3
790,7900.0,7900.0,10.004323035987504,0.8557362678428995,2.0261966486110303,18.674457550048828,7.541607856750487,1.0773725509643555,8,4
800,8000.0,8000.0,9.833865965832372,0.870569325111404,2.0432937401646285,12.140477307637536,12.140477307637536,20.353153133392333,6,5
810,8100.0,8100.0,9.77642498503476,0.875684319187793,1.816225286981479,21.026199722290038,9.265782928466797,8.909406661987305,10,5
820,8200.0,8200.0,9.93563237102913,0.8616524582847404,1.9161651145257805,1.4332014719645207,20.423120975494385,18.273318767547607,8,4
830,8300.0,8300.0,10.294702813383454,0.8315987563993619,1.7750236766168233,16.6780211130778,11.60210164388021,18.85341517130534,17,10
840,8400.0,8400.0,10.13009676034585,0.8451115778699049,2.0350815369845616,20.555504322052002,2.5243601799011235,17.309898376464844,9,3
850,8500.0,8500.0,9.703656086976906,0.8822511824795947,1.9097768027292072,14.21959431966146,9.953716023763022,5.332347869873047,11,2
860,8600.0,8600.0,10.433356874945947,0.8205472274861725,2.511601861077886,13.47488791147868,18.93768030802409,7.6479093551635735,6,3
870,8700.0,8700.0,9.676722260331301,0.884706807407903,1.8900781669307778,1.4206425984700537,16.3373898824056,6.392891693115234,5,3
880,8800.0,8800.0,9.879929297193932,0.8665104576752568,2.243969706952157,0.7152590433756514,2.1898492450779723e-16,3.576295216878255,7,5
890,8900.0,8900.0,9.966364340483125,0.858995493706353,1.6469695883110604,7.173388163248697,5.380041122436523,1.4346776326497395,16,12
900,9000.0,9000.0,9.980909197713455,0.8577437072638595,1.9105970692601575,20.81294059753418,9.688782691955566,13.994908332824707,10,6
910,9100.0,9100.0,10.268350713044489,0.8337329232663502,2.784748647999135,5.796096801757813,0.7245121002197276,14.852498054504395,11,7
920,9200.0,9200.0,10.46198838398408,0.8183016213453789,1.9071031155205682,1.093556976318362,18.59046859741211,20.777582550048827,7,5
930,9300.0,9300.0,10.432165713376696,0.8206409188969486,2.28843681460545,5.0984121958414725,16.023581186930336,3.27755069732666,7,3
940,9400.0,9400.0,10.441853359795905,0.8198795522328639,2.278233536645012,18.578534603118896,10.199979782104494,20.39995956420898,5,3
950,9500.0,9500.0,9.838407780080436,0.8701674344545922,1.8763195398179564,0.7142556508382177,20.35628604888916,2.8570226033528647,11,7
960,9600.0,9600.0,9.567184923339012,0.8948360594793253,1.927095227844333,5.307231903076174,9.55301742553711,12.737356567382815,8,4
970,9700.0,9700.0,10.030503746508147,0.8535027027023442,2.481847463603425,1.437748718261721,20.128482055664062,14.018050003051759,7,3
980,9800.0,9800.0,9.922574122328156,0.8627864051774895,1.6283681100713883,16.11644983291626,18.265309810638428,13.60944652557373,12,6
990,9900.0,9900.0,10.161112796727526,0.8425319380243329,1.760044592375231,16.60556557973226,14.078631687164307,12.273678906758628,10,4
1000,10000.0,10000.0,9.62618615303197,0.8893513922348371,1.752020338029664,11.699862957000734,7.4453673362731925,5.318119525909424,13,7
1010,10100.0,10100.0,9.765341709013477,0.876678186203026,2.0489856790473926,12.824695587158205,16.743352572123207,1.7812077204386392,13,6
1020,10200.0,10200.0,9.635964185026873,0.8884489286929429,2.0243597922631436,19.151710510253906,15.959758758544922,9.221193949381512,14,10
1030,10300.0,10300.0,9.789566822853248,0.8745087716368948,2.0849297921925363,0.35653587977091544,6.774181715647379,4.991502316792806,15,12
1040,10400.0,10400.0,9.940983213628604,0.8611886644546279,2.5095115093915785,8.600752258300782,0.7167293548583991,6.450564193725586,13,8
1050,10500.0,10500.0,10.528262177972657,0.813150538274231,2.0289948586222453,16.437918663024902,16.072631581624346,12.054473686218262,6,4
1060,10600.0,10600.0,9.88830189857202,0.8657767678338183,2.0593626510019307,8.943262894948328,20.390639400482176,15.024681663513183,11,8
1070,10700.0,10700.0,9.801816252717552,0.8734158890947521,1.7298611450795145,11.770589351654056,1.426738103230795,16.050803661346436,14,8
1080,10800.0,10800.0,9.878079898385113,0.8666726879289842,1.5110066330896446,20.383610725402832,2.8608576456705737,11.801037788391115,11,4
1090,10900.0,10900.0,9.385944775924516,0.912115110571533,1.4985266554025747,9.84387550354004,15.82051420211792,1.4062679290771485,11,5
1100,11000.0,11000.0,10.180578984458354,0.8409209407618161,2.103720840912115,18.783488464355468,6.501976776123048,14.44883728027344,10,3
1110,11100.0,11100.0,9.890706238396085,0.8655663054551489,2.2003234508169287,12.16382325490316,14.668139807383218,5.008633104960124,8,4
1120,11200.0,11200.0,10.532036551632421,0.8128591289197306,2.088973885050062,16.07455202738444,12.055914020538333,18.99719785054525,8,6
1130,11300.0,11300.0,9.498179392808044,0.901337161897897,1.6101363238283222,12.000733439127606,2.470739237467449,11.294807942708333,8,4
1140,11400.0,11400.0,10.093666966530636,0.8481617320541808,2.2029960965232185,8.284371693929037,5.402851104736329,16.568743387858074,9,6
1150,11500.0,11500.0,9.56202837132386,0.8953186211813567,1.885878190116861,18.0413459777832,5.660030110677084,9.551300811767579,7,2
1160,11600.0,11600.0,9.7561712655106,0.8775022315747181,1.7025983647888603,13.889069843292237,7.834859911600749,11.752289867401124,11,4
1170,11700.0,11700.0,9.709040509259689,0.8817619052001948,2.0343902846234974,16.711113103230794,3.2000003814697275,11.377779134114583,6,5
1180,11800.0,11800.0,10.008919837477766,0.8553432534302391,2.072578491772057,17.2406005859375,14.007987976074219,0.0,9,5
1190,11900.0,11900.0,10.299932588493332,0.8311765133953172,2.0476937064493264,3.626270612080892,9.790930652618409,0.7252541224161785,13,7
1200,12000.0,12000.0,9.820855070238027,0.8717226754577491,1.9361985936866606,7.495221614837647,16.41810448964437,9.99362881978353,12,8
1210,12100.0,12100.0,10.047529958380066,0.8520563852581902,2.0582473303274558,7.192808787027996,10.789213180541992,8.271730105082193,11,8
1220,12200.0,12200.0,9.949602026624214,0.8604426623499194,1.8738490594574475,2.1508092880249032,8.560440558007307e-16,13.980260372161865,9,3
1230,12300.0,12300.0,9.87695772616603,0.8667711550926995,2.0416069587788312,6.436685943603516,12.515778223673504,3.9335302988688152,11,6
1240,12400.0,12400.0,9.691805921297378,0.8833299105069862,1.8000652412675593,3.5534509023030596,1.0660352706909182,3.198105812072754,14,7
1250,12500.0,12500.0,10.139942315216963,0.8442910019579843,2.203406267690088,20.92290121714274,12.265148989359542,18.397723484039307,12,7
1260,12600.0,12600.0,9.876225462424976,0.8668354210504867,2.1715561436318573,13.94580821990967,18.236826133728027,12.15788408915202,16,6
1270,12700.0,12700.0,9.557595218789622,0.8957339017957353,1.7995454989276058,9.196127319335938,5.305458068847656,1.0610916137695312,10,6
1280,12800.0,12800.0,9.503500376962513,0.9008325056590316,1.6633725257311005,18.357489649454752,15.88628911972046,19.769604237874347,5,2
1290,12900.0,12900.0,9.919744582857593,0.8630325091137071,2.3899422915074897,2.864874267578127,20.770338439941405,11.4594970703125,4,1
1300,13000.0,13000.0,9.760506191082001,0.8771125072317234,2.1159890554415837,20.30241584777832,9.260751088460287,5.342741012573242,9,5
1310,13100.0,13100.0,10.493878094021737,0.8158148951613846,2.315874847470713,7.297779719034831,1.094666957855226,20.433783213297524,15,9
1320,13200.0,13200.0,10.418935167938088,0.82168301454216,1.990116949852047,21.477078596750893,5.46027421951294,20.021005471547443,6,2
1330,13300.0,13300.0,9.631868262058422,0.888826738923972,2.083994396229021,7.801443036397298,19.503607590993244,0.0,16,12
1340,13400.0,13400.0,9.592486577088184,0.892475792205843,1.7408088726637794,15.581591924031574,11.686193943023683,9.207304318745932,12,7
1350,13500.0,13500.0,9.90444903017013,0.8643652999811176,1.605511531782571,1.073775386810304,11.811529254913331,7.516427707672118,15,10
1360,13600.0,13600.0,10.526151341166889,0.8133136014897584,2.4393903303861846,14.245244026184082,5.113677342732747,0.7305253346761069,9,6
1370,13700.0,13700.0,10.190946723290853,0.8400654315604311,2.393622905239062,14.092396926879884,11.20164883931478,12.647022883097332,8,4
1380,13800.0,13800.0,9.855478998606866,0.8686601694672428,1.6534630266503847,20.725387318929037,0.7146685282389333,14.293370564778648,9,3
1390,13900.0,13900.0,10.07527533007189,0.8497099857468221,2.099347280056673,3.5997117360432953,13.318933423360189,8.999279340108236,11,4
1400,14000.0,14000.0,9.711402680532577,0.8815474281868827,2.0186761225082357,0.7111688613891616,11.023117351531983,11.378701782226562,5,2
1410,14100.0,14100.0,9.994007945524263,0.8566194967800377,1.8750303850540446,1.0770021438598643,5.026010004679363,10.052020009358724,8,4
1420,14200.0,14200.0,9.896370631313163,0.8650708806340163,1.6045577982609671,5.367416858673097,3.5782779057820644,16.102250576019287,11,10
1430,14300.0,14300.0,9.66032532676622,0.8862084627098678,1.9945779157300116,18.102956581115723,1.4198397318522138,3.5495993296305337,8,2
1440,14400.0,14400.0,9.858651465241529,0.8683806388017952,2.0264334517797824,1.0721178054809586,12.508041063944502,15.367021878560385,8,7
1450,14500.0,14500.0,9.908231188285052,0.8640353554964303,1.7688376822762606,7.875355021158855,15.750710042317706,8.949267069498699,10,6
1460,14600.0,14600.0,9.988447009191937,0.8570964084038607,2.266579646180772,7.537616443634034,7.537616443634033,20.459244632720946,9,4
1470,14700.0,14700.0,9.875008614966893,0.866942236803243,1.745996639783501,16.448226420084637,0.7151402791341158,17.520936838785808,9,9
1480,14800.0,14800.0,9.174608148280843,0.9331256353128152,2.108371263843427,5.23362398147583,2.791266123453776,1.7445413271586103,14,9
1490,14900.0,14900.0,9.976734654990683,0.8581026110409957,1.8541969591892078,11.840194320678714,3.2291439056396496,20.810038503011068,4,2
1500,15000.0,15000.0,10.046783959527207,0.8521196525772182,2.1779246926791958,13.665998458862306,11.867840766906742,20.498997688293457,5,4
1510,15100.0,15100.0,9.676730055488777,0.8847060947261558,1.7382920017230308,18.468358739217123,16.337394269307456,15.98223352432251,7,2
1520,15200.0,15200.0,9.794587434876231,0.8740605067883468,1.9908207881580997,3.5659681955973324,13.90727596282959,13.550679143269857,13,8
1530,15300.0,15300.0,10.202150492729528,0.8391428908259742,2.419353739343812,15.181986999511722,17.712318166097006,18.796745808919272,7,3
1540,15400.0,15400.0,9.96696324784076,0.8589438773104094,1.6702438994730573,6.456178665161135,16.140446662902832,11.836327552795412,9,5
1550,15500.0,15500.0,9.527918149489848,0.8985238876730985,1.8990276447960792,9.539929962158205,9.539929962158205,20.493182881673178,8,5
1560,15600.0,15600.0,10.041270042107449,0.8525875732064175,2.126097057622344,6.472183227539063,1.7978286743164078,20.854812622070312,12,8
1570,15700.0,15700.0,10.0888705933275,0.8485649585765074,2.024381800962402,11.164123376210531,4.681729157765708,14.04518747329712,11,8
1580,15800.0,15800.0,10.23117201456427,0.8367625962034316,2.0786270732146312,18.09091567993164,5.789093017578126,16.281824111938477,7,4
1590,15900.0,15900.0,9.814207042936713,0.8723131700458766,1.5362247243930522,16.05756425857544,7.493529987335205,18.198572826385497,11,10
1600,16000.0,16000.0,9.814130977909763,0.8723199309628583,1.8602215472249435,3.211504554748537,19.26902732849121,9.634513664245606,10,5
1610,16100.0,16100.0,9.46095483012429,0.9048835144896495,1.8102116823834005,12.337536493937176,4.93501459757487,3.172509384155273,12,5
1620,16200.0,16200.0,10.062623045409971,0.850778372445919,2.1413088345156694,14.39281717936198,0.7196408589680998,11.514253743489583,10,6
1630,16300.0,16300.0,9.449228962161811,0.906006415062259,1.7252293646486556,8.456528472900393,6.3423963546752935,19.379544417063396,12,4
1640,16400.0,16400.0,9.933260417227165,0.8618582114552558,1.9839063920917683,18.63013636271159,3.5827185312906904,10.031611887613932,8,3
1650,16500.0,16500.0,9.639874659311259,0.8880885239354716,1.9955743478976047,12.769533920288085,1.064127826690674,0.709418551127116,6,5
1660,16600.0,16600.0,9.509116130529113,0.9003005052830638,1.8683768714225504,18.361104838053386,7.061963399251303,18.361104838053386,8,5
1670,16700.0,16700.0,9.72576625436646,0.8802455079842305,2.109093411887547,8.1824720064799,11.74006853103638,17.787982622782387,9,5
1680,16800.0,16800.0,9.927206639750377,0.862383787079702,1.893254211628668,19.700948079427082,11.82056884765625,3.940189615885417,9,4
1690,16900.0,16900.0,10.241795349955886,0.8358946614909238,2.1413036853120158,5.067208989461265,20.26883595784505,15.201626968383788,6,6
1700,17000.0,17000.0,10.225739097314875,0.8372071667033533,2.0952929325704375,19.534729957580563,20.981746991475422,8.320347944895426,10,6
1710,17100.0,17100.0,9.730454676226024,0.8798213795730989,1.5023161602835466,7.472152996063232,1.0674504280090336,5.337252140045166,8,5
1720,17200.0,17200.0,9.418396095555847,0.9089723951141008,1.5422328747033138,17.950556182861327,7.039433797200521,17.950556182861327,14,8
1730,17300.0,17300.0,10.675188842098482,0.8019588396740527,2.28099007459316,3.3028063774108904,16.514031887054443,16.881010373433433,12,7
1740,17400.0,17400.0,9.713275500874484,0.8813774566921264,2.4322764289574454,13.86868419647217,4.26728744506836,16.713542493184406,10,5
1750,17500.0,17500.0,10.85146196702175,0.7889316741954475,3.073538898121104,13.283545303344725,5.16582317352295,14.390507411956788,9,3
1760,17600.0,17600.0,9.889743928426787,0.8656505283724313,1.641591459288987,18.245143127441406,16.098655700683594,5.008470662434896,6,5
1770,17700.0,17700.0,9.785375128025075,0.8748833790328611,2.173095382839456,15.32885437011719,18.180734252929685,5.3472747802734375,15,4
1780,17800.0,17800.0,10.164409583421913,0.8422586660688812,2.1411183689920428,18.051479657491047,3.6102959314982095,3.2492663383483884,8,1
1790,17900.0,17900.0,9.715977058012237,0.8811323869945588,1.9591860191536408,7.824085553487142,5.334603786468506,7.112805048624674,11,10
1800,18000.0,18000.0,9.905145740625334,0.8643045020527091,1.4448833479273835,5.36900281906128,13.959407329559326,5.369002819061279,3,3
1810,18100.0,18100.0,10.059580287934741,0.8510357104439694,1.882508886453438,5.036978212992351,3.2380574226379397,9.714172267913819,9,4
1820,18200.0,18200.0,10.006929488764818,0.8555133786765001,2.0214837385543527,2.5140875816345227,2.154932212829591,21.190166759490964,16,11
1830,18300.0,18300.0,9.337284637514117,0.9168684890160874,1.9365128737771486,3.158625411987305,9.475876235961914,1.403833516438802,11,6
1840,18400.0,18400.0,9.90992066968428,0.8638880514250817,1.8559179833988069,9.665757751464845,4.6538833618164075,18.615533447265626,8,4
1850,18500.0,18500.0,9.975000466892222,0.8582517951277799,2.058015369454985,6.816686566670736,16.144783973693848,7.175459543863932,11,7
1860,18600.0,18600.0,10.217562343444099,0.8378771539968859,2.0941817389758874,1.0849734306335472,17.35957489013672,18.444548320770263,10,7
1870,18700.0,18700.0,9.94565850682413,0.8607838335929785,1.921993441137235,16.1289381980896,3.942629337310792,5.376312732696533,13,7
1880,18800.0,18800.0,9.939560014136761,0.8613119740647002,1.9383261980602147,16.483988444010418,3.225128173828125,1.075042724609375,15,11
1890,18900.0,18900.0,10.052952881001298,0.851596755545321,2.039752930882896,11.510564168294273,3.237346172332765,20.862897555033367,14,7
1900,19000.0,19000.0,10.10417887400215,0.8472793448993796,1.6833628604151556,10.088821919759118,18.015753428141274,18.015753428141274,15,6
1910,19100.0,19100.0,10.13682502766819,0.8445506392527745,1.6526253207760966,7.574756813049316,2.8856216430664063,1.0821081161499024,7,4
1920,19200.0,19200.0,10.44490709870086,0.8196398470768133,2.0541951933107514,14.572820027669275,16.39442253112793,1.0929615020751953,12,1
1930,19300.0,19300.0,9.447098725041942,0.9062107114872652,1.972632974592406,2.818630981445314,14.093154907226564,13.036168289184571,12,11
1940,19400.0,19400.0,9.951200904688092,0.8603044134178325,1.8119125463465464,13.98100919723511,3.226386737823487,16.13193368911743,9,5
1950,19500.0,19500.0,10.291957281090774,0.8318205977049454,2.0294607002700333,3.625334421793621,11.963603591918947,7.613202285766601,12,6
1960,19600.0,19600.0,9.68620946481313,0.8838402770671299,1.8675674925493009,3.1974901199340833,9.592470359802247,13.855790519714356,9,4
1970,19700.0,19700.0,9.862585111399744,0.8680342892265968,1.6558310864904702,7.863242785135905,10.007763544718424,3.5742012659708657,15,7
1980,19800.0,19800.0,9.916825780594197,0.8632865239866835,1.9255143442158003,16.47141119639079,5.013038190205892,1.432296625773112,11,5
1990,19900.0,19900.0,10.193854502004282,0.8398258044027845,2.4096447217392853,2.168267250061037,19.875783125559487,4.33653450012207,7,6
2000,20000.0,20000.0,9.5643150734312,0.8951045622589899,1.8502485223058758,9.552062129974365,12.028522682189944,13.79742307662964,14,5
