frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
210,2100.0,2100.0,8.169456521312922,0.8599310933997599,1.8515753913912618,17.11919403076172,1.342681884765626,19.468887329101562,12,11,31,3,0
220,2200.0,2200.0,8.062601548395765,0.8713279003911876,2.1898029684937326,15.039024353027344,4.6788075764973955,6.684010823567708,15,9,30,2,0
230,2300.0,2300.0,8.513369831040665,0.8251925874569543,1.8979738889084214,11.230433559417726,7.146639537811279,1.361264673868815,13,7,21,0,0
240,2400.0,2400.0,7.8463887062754205,0.8953379627032495,2.2069325427831084,13.247441609700523,16.890488052368163,10.266767247517905,19,13,29,1,0
250,2500.0,2500.0,8.105351065833949,0.8667323132328274,1.9708476147824368,8.704544321695964,6.69580332438151,1.3391606648763021,18,12,33,4,0
260,2600.0,2600.0,8.228044111775661,0.8538079747044948,1.9472180031459814,13.122368431091312,18.842375183105467,15.141194343566895,18,10,26,0,0
270,2700.0,2700.0,8.306605088288883,0.8457329563865866,2.2376549496127645,12.488923199971518,1.0126153945922853,2.0252307891845702,16,10,27,1,0
280,2800.0,2800.0,8.571937000142162,0.8195545159440522,2.247928066878374,16.0314546585083,15.34926509857178,15.349265098571777,15,6,24,0,0
290,2900.0,2900.0,8.463070935774288,0.8300969863265936,1.784556014501027,17.321875762939452,13.246140289306641,3.056801605224609,15,6,27,1,0
300,3000.0,3000.0,8.121676479977562,0.8649900911682005,2.0847510702343692,7.035310554504396,15.410680262247725,17.085754203796387,10,6,29,1,0
310,3100.0,3100.0,8.559461322393854,0.820749041820504,1.9343074354605003,9.205088996887207,5.113938331604004,3.409292221069336,18,9,30,2,0
320,3200.0,3200.0,8.069712934467871,0.870560047910511,2.367824374155239,1.337195078531902,13.037652015686035,0.6685975392659507,16,8,25,1,0
330,3300.0,3300.0,7.7479018686837895,0.9067189799149913,1.6786658096617828,16.81952123641968,6.595890680948893,1.3191781361897785,12,8,33,2,0
340,3400.0,3400.0,7.849884555422008,0.8949392349983101,2.054010448132506,12.586938285827637,1.987411308288575,15.899290466308594,10,6,40,1,0
350,3500.0,3500.0,8.349039252224,0.8414345012191757,2.0473916898786984,2.704898071289063,3.043010330200196,9.129030990600587,16,10,29,4,0
360,3600.0,3600.0,8.743713052828205,0.8034538229250431,2.5226605321602973,19.22805735270182,9.957386843363446,15.107759348551431,9,6,24,0,0
370,3700.0,3700.0,7.802522636143013,0.9003715857628248,1.7483582060066005,4.958515644073487,11.239302126566571,3.3056770960489907,18,10,28,0,0
380,3800.0,3800.0,8.149118019671445,0.8620773023407091,2.035221903968046,15.092625617980957,1.0061750411987305,0.6707833607991538,15,7,32,0,0
390,3900.0,3900.0,8.134618808895874,0.863613875941159,2.1773327478051216,12.737320645650229,19.776366265614826,9.050201511383056,19,13,28,4,0
400,4000.0,4000.0,7.8203077444866,0.8983239417665169,1.5717775423584401,0.6616373697916684,11.247835286458336,16.540934244791664,12,5,32,1,0
410,4100.0,4100.0,8.29628755907693,0.8467847370078458,2.2998844426316296,6.747973124186199,11.134155654907227,11.808952967325848,18,8,28,2,0
420,4200.0,4200.0,8.174675299954012,0.8593821064543007,1.7022328749297182,15.108386993408203,3.3574193318684893,3.0216773986816405,9,5,29,0,0
430,4300.0,4300.0,7.752926106687184,0.9061313860317788,1.7001189216887724,5.277852884928387,14.514095433553061,19.46208251317342,11,3,22,1,0
440,4400.0,4400.0,8.09466800987966,0.8678761958217556,2.0902386409424505,2.6771441141764334,8.700718371073407,17.40143674214681,18,10,32,5,0
450,4500.0,4500.0,7.782065482558299,0.9027384432320332,2.331008302488147,12.550585110982258,11.89002799987793,3.633064111073812,17,10,29,1,0
460,4600.0,4600.0,7.970850752216295,0.881357573644328,1.8104701753527135,15.314687538146973,11.319551658630372,10.653695678710937,20,12,29,0,0
470,4700.0,4700.0,8.051861850035868,0.872490091074169,1.7870842262611017,10.689666748046877,17.036656379699707,11.357770919799806,15,9,28,1,0
480,4800.0,4800.0,8.525084301162224,0.8240586756305366,2.4852731991430907,10.895110066731771,13.278415393829347,6.8094437917073565,11,8,25,0,0
490,4900.0,4900.0,7.975911516402811,0.8807983469233394,1.7623606567082832,19.31390921274821,12.653940518697102,5.327974955240886,9,7,29,2,0
500,5000.0,5000.0,7.89857467913196,0.8894224545872718,1.6417894657645744,11.61715284983317,5.487522063205016e-16,8.961803627014161,10,4,34,0,0
510,5100.0,5100.0,8.367430514936599,0.83958506333741,1.848956274013419,19.963260142008462,14.211134338378905,5.075405120849609,18,11,33,0,0
520,5200.0,5200.0,7.882191643219362,0.8912711079408743,1.7172355446202439,8.955603218078613,6.633780161539713,1.6584450403849285,15,6,26,2,0
530,5300.0,5300.0,7.8700935688956415,0.8926411887425904,1.8448333924383153,12.597730445861815,7.293422889709472,2.6521537780761717,17,12,33,1,0
540,5400.0,5400.0,8.268343291615771,0.8496465895384451,2.407610848632011,4.044232940673829,1.857283847175934e-16,3.033174705505371,13,7,21,0,0
550,5500.0,5500.0,7.898645031729914,0.8894145325727861,2.0345849824921194,18.58749974568685,12.61294625600179,0.6638392766316733,16,7,29,2,0
560,5600.0,5600.0,8.173098753164107,0.8595478766403892,1.8259869655827365,7.050127315521242,13.428813934326175,16.45029706954956,14,6,28,3,0
570,5700.0,5700.0,8.160403221906154,0.8608851165584244,1.8807960497957568,18.11950721740723,10.737485758463544,17.112867927551267,12,9,22,2,0
580,5800.0,5800.0,7.896153442733755,0.8896951825726188,1.5129796157528965,4.978271007537844,8.629003079732259,10.952196216583253,15,7,25,3,0
590,5900.0,5900.0,7.885029382139589,0.8909503488683455,2.192084368527196,6.966304969787598,18.576813252766925,2.6538304646809894,12,8,41,0,0
600,6000.0,6000.0,7.789121133907854,0.901920711987932,1.8937702009347641,2.9734050750732433,17.840430450439452,9.250593566894532,24,16,25,4,0
610,6100.0,6100.0,8.020181436434502,0.8759365027504379,1.8360442680634337,9.674788475036623,8.006721496582033,14.678989410400389,12,4,33,0,0
620,6200.0,6200.0,8.002012039993696,0.8779254072279495,1.6240359503035882,14.667896143595378,5.6671416918436694,17.66814762751261,14,9,27,0,0
630,6300.0,6300.0,8.247439167310073,0.8518001207816972,1.7524639214684778,11.112260055541993,3.367351531982422,3.0306163787841798,11,7,28,0,0
640,6400.0,6400.0,8.027219686373646,0.8751684834015164,1.9960668281423601,1.5325427055304555e-15,11.346172523498536,13.68214921951294,16,10,28,0,0
650,6500.0,6500.0,7.777277980644779,0.9032941469159106,1.9091086460374271,17.501173082987467,7.264637883504231,2.9718973159790036,20,10,26,3,0
660,6600.0,6600.0,8.059884675976434,0.8716216126260318,1.878108351816597,18.71312789916992,17.710638904571532,19.381453895568846,14,5,27,0,0
670,6700.0,6700.0,8.09869641959052,0.8674445015448082,2.254085192487458,0.6693970362345385,4.016382217407227,5.68987480799357,18,9,31,0,0
680,6800.0,6800.0,8.324922253062994,0.8438721065856977,2.1842513329956352,13.173669147491456,7.43130054473877,9.795805263519288,6,3,25,0,0
690,6900.0,6900.0,8.346194835126639,0.8417212655146249,2.1418814386281593,17.91791445414225,19.60828374226888,9.80414187113444,13,7,27,0,0
700,7000.0,7000.0,7.857349756996704,0.8940889607973407,1.5550686115665509,16.898349475860595,8.94618501663208,10.93422613143921,21,11,20,1,0
710,7100.0,7100.0,8.085144500359126,0.8688984691049586,1.5750058072925948,4.348652426401775,6.349710058173709e-16,10.369863478342694,12,7,34,0,0
720,7200.0,7200.0,8.120095196590496,0.8651585367871282,1.5831308174790422,7.034853935241698,0.6699860890706384,3.014937400817871,15,6,26,2,0
730,7300.0,7300.0,8.397346700827002,0.8365939777337711,1.9646074988806006,5.42020975748698,7.11402530670166,13.550524393717449,9,4,27,0,0
740,7400.0,7400.0,8.11791780020429,0.8653905905129551,2.1914417435065685,9.713929875691733,3.0146678924560546,0.33496309916178385,15,8,31,1,0
750,7500.0,7500.0,8.06382330470958,0.8711958848046006,2.1276218142808405,6.015913581848146,12.700262006123861,10.026522636413574,14,8,32,2,0
760,7600.0,7600.0,7.6781666466321505,0.9149540511647855,1.8246255118728885,10.850469589233398,7.233646392822266,9.206459045410156,21,14,34,5,0
770,7700.0,7700.0,7.997542060852711,0.8784160965207085,1.6390411058758076,12.998668479919436,11.332172520955407,16.331660397847493,15,7,27,2,0
780,7800.0,7800.0,8.196779878080996,0.8570645769859482,2.1329558944515714,13.105726909637454,1.3441771189371756,17.138258266448975,20,13,23,0,0
790,7900.0,7900.0,8.158928228664422,0.8610407497118537,1.8525430561251495,14.09210090637207,14.092100906372071,0.33552621205647787,12,5,26,1,0
800,8000.0,8000.0,8.321267946612371,0.8442426952150245,2.2600891975015234,13.171741294860842,19.588743464152017,4.052843475341797,17,8,20,0,0
810,8100.0,8100.0,8.093286291689898,0.8680243631153629,2.046459234560972,9.034847259521486,19.073566436767578,1.673119862874349,10,7,24,0,0
820,8200.0,8200.0,8.281663438198732,0.8482800262627431,2.2204414345326713,8.09280700683594,16.52281430562337,9.441608174641928,13,11,24,1,0
830,8300.0,8300.0,8.544515104201592,0.822184710680649,2.0111489311299806,9.881189346313478,10.903381347656252,15.332880020141602,17,12,24,2,0
840,8400.0,8400.0,7.731607104155267,0.9086299373747045,2.0691955666761768,7.250389798482259,9.886895179748535,3.2956317265828448,9,5,35,0,0
850,8500.0,8500.0,7.962905382318957,0.8822369903393917,2.152296192544773,13.312693277994793,6.989163970947266,10.982971954345704,17,11,36,1,0
860,8600.0,8600.0,7.751491669216561,0.9062990684429713,1.7248420700600324,6.267063744862875,9.565518347422282,2.3089182217915853,20,9,33,0,0
870,8700.0,8700.0,8.0615800615842,0.8714383067819943,2.128383036967059,16.040948486328123,10.359779230753581,3.341864267985026,16,10,18,0,0
880,8800.0,8800.0,8.065779292064079,0.8709846159275008,1.7346885260343627,19.051933193206786,17.046466541290282,15.04099988937378,15,7,27,2,0
890,8900.0,8900.0,7.784834188267218,0.9024173808919768,1.7332052876874202,10.900484752655032,0.9909531593322765,15.52493282953898,18,10,30,0,0
900,9000.0,9000.0,8.105829011035096,0.866681207966577,1.8820787028965296,12.722276369730631,3.347967465718587,0.6695934931437176,24,10,27,3,0
910,9100.0,9100.0,7.943177820185378,0.8844281014333968,2.0210222327604153,11.638979117075603,3.6579648653666186,6.983387470245361,18,12,27,1,0
920,9200.0,9200.0,8.791733156386517,0.7990653894847998,2.010248316893062,17.887250645955405,19.95116418202718,2.7518847147623697,9,5,28,0,0
930,9300.0,9300.0,8.297446036828084,0.8466665101132704,2.0064834236771496,14.846231842041016,16.19588928222656,13.833988761901855,15,8,26,0,0
940,9400.0,9400.0,7.975623707951064,0.8808301314229362,2.4335707992006554,18.64768803914388,10.988816165924073,0.0,16,9,25,2,0
950,9500.0,9500.0,8.143530276680837,0.8626688230006508,2.0394001013521743,17.101065254211424,1.0059450149536144,16.43043524424235,14,4,32,1,0
960,9600.0,9600.0,8.165237621442207,0.8603754115380639,2.080519702557945,19.465535354614257,8.3903169631958,6.041028213500977,10,3,35,0,0
970,9700.0,9700.0,8.422534176033025,0.8340921546920032,2.2521277289305113,16.955073674519856,9.49484125773112,6.442927996317545,15,11,27,1,0
980,9800.0,9800.0,8.511339746891217,0.8253894084559811,2.0290091044250937,10.208673477172855,18.03532314300537,19.396479606628418,15,12,27,2,0
990,9900.0,9900.0,8.298135546434677,0.8465961588049511,1.8288374786433266,8.098168945312501,14.509219360351565,2.6993896484375,19,9,28,1,0
1000,10000.0,10000.0,8.244120478217999,0.8521430148207806,2.2316168415107542,3.7035897890726748,7.743869558970133,19.528018887837728,15,9,29,0,0
1010,10100.0,10100.0,8.231104219710659,0.853490551368741,2.3954544378198506,19.181223487854,6.393741162618001,4.038152313232422,14,8,29,0,0
1020,10200.0,10200.0,7.9329564114914195,0.8855676641154856,1.8886964599243348,19.279174423217775,8.974788093566895,9.30718765258789,12,7,28,0,0
1030,10300.0,10300.0,7.940162172904641,0.8847640042954562,1.9930647498886616,6.982503604888917,11.970006179809573,17.955009269714353,15,9,30,2,0
1040,10400.0,10400.0,8.096596680795185,0.8676694611104752,2.0992982359845342,0.334669589996339,6.024052619934083,12.048105239868164,23,12,18,0,0
1050,10500.0,10500.0,7.98954008451822,0.879295879930246,1.8478504061530698,18.658527628580728,4.664631907145182,0.9995639801025391,15,10,31,0,0
1060,10600.0,10600.0,8.150689163743365,0.8619111264976731,2.027520154216907,5.366611735026043,14.08735580444336,14.087355804443359,20,15,29,1,0
1070,10700.0,10700.0,7.894597032890175,0.8898705848552398,1.7222276785713635,8.296573162078861,15.265694618225101,16.593146324157715,11,7,32,1,0
1080,10800.0,10800.0,8.324073794621004,0.8439581210096994,1.8431862387221816,3.715524037679038,5.742173512776693,15.537645975748699,12,8,28,2,0
1090,10900.0,10900.0,8.275507238980266,0.8489110668363193,1.863868957357086,14.833135604858398,11.124851703643802,16.855835914611816,12,5,31,0,0
1100,11000.0,11000.0,8.184006382113171,0.8584022727802993,2.4678101608328316,10.076088905334473,11.083697795867922,12.763045946756998,13,9,32,0,0
1110,11100.0,11100.0,8.245710815570646,0.8519786633298565,1.6675794283079288,12.795041910807294,17.17229309082031,14.815311686197916,14,8,28,2,0
1120,11200.0,11200.0,7.774358366777837,0.9036333736395631,1.5876950456116463,12.87660999298096,12.216271018981937,17.49898281097412,19,10,26,0,0
1130,11300.0,11300.0,7.852963208301905,0.8945883856208103,1.8078274625234496,0.3312785148620623,16.563925743103027,11.59474802017212,18,8,24,2,0
1140,11400.0,11400.0,8.071973803660262,0.8703162138198264,1.8105328093423412,13.03886947631836,19.391139221191406,8.692579650878907,8,5,19,3,0
1150,11500.0,11500.0,7.803067389817248,0.900308728337018,1.8175810235839063,16.528770128885903,4.297480233510336,2.644603220621745,15,7,31,0,0
1160,11600.0,11600.0,8.004198427106624,0.8776855974813577,1.9682625533849063,4.6674828847249366,15.669406827290853,8.00139923095703,11,5,28,2,0
1170,11700.0,11700.0,8.330388082912696,0.8433184155326999,2.041733476051948,8.108647155761718,9.122228050231934,4.730044174194336,16,9,31,1,0
1180,11800.0,11800.0,8.690105692940554,0.8084101536948336,2.1778663601049795,4.797170321146648,19.188681284586586,5.139825344085693,19,11,23,2,0
1190,11900.0,11900.0,8.586689624696287,0.8181464552589908,2.2999029317357937,2.0477420806884776,13.651613871256512,6.825806935628255,15,8,20,0,0
1200,12000.0,12000.0,8.406773099171891,0.8356559164831551,2.218173249401074,5.0833473205566415,6.438906606038412,17.62227071126302,14,9,19,0,0
1210,12100.0,12100.0,8.314570771133114,0.8449227112534429,1.9323968863015348,17.557608922322594,1.0130688546180433e-15,16.544669946034748,13,8,28,2,0
1220,12200.0,12200.0,7.738289713490608,0.9078452654217685,1.9017550181234364,6.593161900838218,13.186323801676435,14.834614276885986,13,8,31,2,0
1230,12300.0,12300.0,8.163263267058392,0.8605835006208149,1.9505357565878827,15.436938794453942,7.3828837712605795,15.101353168487549,14,7,30,0,0
1240,12400.0,12400.0,7.953469563203607,0.8832836566516924,1.7100909963078614,19.295777575174967,15.303547732035321,18.96309175491333,17,9,22,2,0
1250,12500.0,12500.0,8.320375095444062,0.844333290058179,2.2794711370399003,7.237889555406294e-16,2.0263492584228517,9.79402141571045,16,8,31,0,0
1260,12600.0,12600.0,8.102885444186667,0.8669960506345993,1.683982648348681,9.03841781616211,7.029880523681641,11.04695510864258,11,4,28,0,0
1270,12700.0,12700.0,8.186841723045257,0.8581049831559795,1.875982825030271,8.39771032333374,13.772244930267334,3.359084129333496,15,7,30,0,0
1280,12800.0,12800.0,8.58843890281877,0.8179798166286917,1.9440318277707218,1.4002615121206243e-15,15.017794926961262,7.8502109845479335,11,7,34,1,0
1290,12900.0,12900.0,8.449402629472315,0.8314398055017481,2.1074728939056504,13.917928727467855,3.0551550865173343,8.14708023071289,13,9,24,0,0
1300,13000.0,13000.0,8.196833380772835,0.8570589827204776,2.1768714129973255,5.040675163269045,13.441800435384117,11.4255303700765,17,13,34,1,0
1310,13100.0,13100.0,8.118828468528813,0.8652935218530895,1.7833960719284687,8.70936622619629,12.394098091125489,7.70443935394287,19,11,32,0,0
1320,13200.0,13200.0,7.892918336139836,0.890059846012571,1.8001174699926794,15.928291320800781,2.9865546226501474,12.609897295633951,15,10,38,1,0
1330,13300.0,13300.0,8.163543972535846,0.8605539092444171,2.0667768402136018,6.711789449055991,16.779473622639973,15.437115732828778,12,3,27,1,0
1340,13400.0,13400.0,8.54704559533784,0.821941289594435,1.7719485688217793,12.949043401082356,13.630572001139324,9.200636100769044,10,3,30,1,0
1350,13500.0,13500.0,7.7832991834647025,0.9025953536231914,1.4994879394836047,4.293848101298016,9.908880233764648,12.881544303894044,20,14,20,0,0
1360,13600.0,13600.0,8.018886149855678,0.8760779923257619,1.8057834686943852,13.677412827809652,1.8384146166066627e-16,3.002358913421631,16,9,27,0,0
1370,13700.0,13700.0,8.016332665963642,0.8763570539783638,1.8602036416300007,18.67936121622721,19.012921237945555,6.671200434366861,15,9,35,0,0
1380,13800.0,13800.0,8.429708687528091,0.833382260201742,2.2092205223034185,10.51512966156006,10.51512966156006,0.3391977310180664,16,8,24,0,0
1390,13900.0,13900.0,8.082678369349393,0.8691635814057393,1.9488809441793042,6.020598793029786,7.69298734664917,13.713586139678956,13,7,30,0,0
1400,14000.0,14000.0,7.85039308796033,0.8948812626502098,1.9215544523192716,16.893360900878907,6.956089782714844,2.9811813354492185,13,7,32,1,0
1410,14100.0,14100.0,8.432403735228501,0.8331159061448868,2.295210193268235,2.374637126922607,3.392338752746582,1.3569355010986328,14,8,31,0,0
1420,14200.0,14200.0,8.2520157941357,0.8513277063583496,2.1621202051803365,0.3367974281311046,11.787909984588623,5.051961421966553,13,8,37,0,0
1430,14300.0,14300.0,7.906486289408992,0.8885324557211811,1.8866534528851113,9.960883140563965,5.976529884338379,4.980441570281982,17,7,35,0,0
1440,14400.0,14400.0,8.63177135396137,0.8138734670758357,2.4478429406897195,11.62414385477702,10.940370686848958,12.307917022705078,14,9,32,0,0
1450,14500.0,14500.0,8.012162072273322,0.8768132266277463,2.1549730054790324,13.006584453582764,3.0015194892883303,9.00455846786499,15,12,26,1,0
1460,14600.0,14600.0,8.403943966310486,0.8359372345908945,1.9927621750906848,4.066221618652346,11.85981305440267,15.92603467305501,14,8,36,1,0
1470,14700.0,14700.0,8.403461468561403,0.83598523122128,1.9855685736220343,9.148823547363284,17.28111114501953,6.776906331380208,18,7,17,0,0
1480,14800.0,14800.0,7.932596806889884,0.8856078091291223,1.749394266056915,18.94648857116699,9.97183609008789,4.653523508707682,22,14,26,0,0
1490,14900.0,14900.0,7.612238417840635,0.9228783037574975,1.3490890348167406,18.687924289703368,2.950724887847901,16.720774364471435,12,7,31,1,0
1500,15000.0,15000.0,8.491552023975688,0.8273127997118817,1.9542783079133157,15.981184514363608,19.38143653869629,2.380176417032877,18,10,23,0,0
1510,15100.0,15100.0,8.49824142394193,0.8266615795430978,2.327746567713077,13.264464187622071,14.28480758666992,9.183090591430664,13,8,26,1,0
1520,15200.0,15200.0,7.921768243970608,0.8868183797476524,1.5285115911352383,16.944404220581053,4.983648300170899,18.937863540649413,19,10,33,3,0
1530,15300.0,15300.0,8.483923536030408,0.8280566944078644,1.743509812386111,15.296550750732424,11.55739390055339,15.6364741007487,18,10,23,0,0
1540,15400.0,15400.0,7.953024984209805,0.8833330327519934,1.7019625604851927,12.974505233764651,4.6575146993001315,15.303262583414714,17,11,27,3,0
1550,15500.0,15500.0,7.999430097761917,0.8782087714998503,1.8148213437929968,18.999548816680907,15.332969220479331,6.99983377456665,16,5,28,3,0
1560,15600.0,15600.0,7.806658446056898,0.8998945870883843,1.5864552186525243,4.9593915939331055,2.975634956359863,3.3062610626220703,17,9,19,0,0
1570,15700.0,15700.0,8.033031808712277,0.8745352746188839,1.4367884955089758,3.004123306274416,16.689573923746742,17.02336540222168,19,9,33,1,0
1580,15800.0,15800.0,8.048552176239973,0.8728488708308723,1.547750596631239,19.03835964202881,8.684164047241211,3.006056785583496,16,8,19,2,0
1590,15900.0,15900.0,8.4181409699044,0.8345274454264933,1.7804383687010523,8.137020111083986,17.291167736053467,11.18840265274048,8,4,36,0,0
1600,16000.0,16000.0,8.327773589770095,0.8435831741972665,2.072417346056274,9.121273612976076,16.891247431437172,6.756498972574869,13,6,23,1,0
1610,16100.0,16100.0,8.084210999254974,0.8689988026663144,1.7722263743394941,17.393940226236978,18.731935628255208,9.365967814127604,15,5,28,1,0
1620,16200.0,16200.0,8.449018087484646,0.8314776470014495,1.9405981192853117,15.275543689727785,3.0551087379455573,14.936087163289386,13,6,26,0,0
1630,16300.0,16300.0,7.941166544647785,0.8846521023525529,1.9679146661074236,18.620794677734374,12.303025054931643,1.6625709533691408,12,9,34,1,0
1640,16400.0,16400.0,7.704939693840801,0.9117747779999139,1.7488792461891445,10.863066482543948,15.142456309000652,0.987551498413086,15,5,29,0,0
1650,16500.0,16500.0,8.38751396913674,0.8375747217476723,2.6621224520948665,19.979219277699787,5.418093363444011,1.3545233408610027,14,6,29,1,0
1660,16600.0,16600.0,8.238027246353974,0.8527732998168529,2.0185847268807633,2.019642066955567,2.0196420669555675,12.1178524017334,17,11,30,1,0
1670,16700.0,16700.0,8.268464957591677,0.8496340874498444,1.8429221032257603,14.154884719848631,13.480842590332033,7.077442359924316,13,7,24,0,0
1680,16800.0,16800.0,7.9213271209112355,0.8868677649113771,1.907930300406499,8.970400428771972,12.95724506378174,11.960533905029296,15,10,33,0,0
1690,16900.0,16900.0,7.850973971995803,0.8948150514717025,1.7755296128454836,0.9937516212463391,9.275015131632488,9.275015131632488,11,7,34,1,0
1700,17000.0,17000.0,8.325220754921606,0.8438418494430149,1.9397118336969557,18.916263834635416,1.3511617024739593,14.862778727213541,10,4,34,4,0
1710,17100.0,17100.0,7.884066015824527,0.8910592154801634,1.9048013894824096,1.990291786193849,7.9611671447753904,17.249195480346682,8,2,39,3,0
1720,17200.0,17200.0,8.326050486544014,0.8437577564786586,2.0099833825881266,16.552280712127686,8.107239532470704,15.201074123382568,12,9,43,2,0
1730,17300.0,17300.0,8.509922934650145,0.8255268270702895,1.8117397908826074,9.187296295166016,0.6805404663085941,3.0624320983886717,9,4,32,1,0
1740,17400.0,17400.0,8.02635258288958,0.8752630296643757,2.0707442576185118,9.343570327758789,13.014258670806885,2.669591522216797,12,7,31,0,0
1750,17500.0,17500.0,8.20723127640013,0.8559731585797121,1.9261739246421608,5.378992716471356,11.09417247772217,13.783668835957846,10,4,36,1,0
1760,17600.0,17600.0,8.006240941034036,0.8774616865261481,2.1473904736421146,15.003899574279787,16.33757953643799,1.3336799621582032,18,9,28,0,0
1770,17700.0,17700.0,8.224257345799701,0.8542011008984685,1.9195745949542806,19.848742230733233,4.037032318115235,16.148129272460935,18,8,35,0,0
1780,17800.0,17800.0,8.32529361866344,0.843834464060891,1.9741909892253917,6.418036810557049,9.795950921376546,9.120368099212646,15,12,33,0,0
1790,17900.0,17900.0,8.419748871833098,0.8343680774560848,2.3516588863537304,18.309460830688476,13.901627667744956,16.614140383402507,20,12,24,0,0
1800,18000.0,18000.0,8.292925301291847,0.8471280547721877,2.280377378313351,3.0361776351928715,8.096473693847656,1.012059211730957,12,10,36,2,0
1810,18100.0,18100.0,8.256009752067882,0.8509158649061463,1.6682604835846375,19.5374018351237,0.6737035115559905,13.474070231119793,13,5,24,1,0
1820,18200.0,18200.0,8.211674237459892,0.8555100306837682,1.9487533635873702,2.689981587727866,5.043715476989747,13.449907938639324,18,12,28,0,0
1830,18300.0,18300.0,8.251268092670415,0.8514048507398354,2.2067743676387215,1.0103617668151872,8.419681390126549,18.86008631388346,13,8,33,0,0
1840,18400.0,18400.0,8.017542867223503,0.8762247730004662,1.9236195851727353,5.0036520957946795,19.347454770406088,18.680301157633462,11,6,34,3,0
1850,18500.0,18500.0,8.743436200060744,0.8034792635423604,2.5186940782955443,12.704118092854818,13.73418172200521,5.150318145751953,14,6,25,1,0
1860,18600.0,18600.0,7.5797971660118515,0.9268281888010929,1.857858101796871,12.768284511566163,7.202622032165527,5.238270568847656,13,6,29,2,0
1870,18700.0,18700.0,8.12136899213146,0.8650228410580639,1.680609257179044,12.730401293436687,0.6700211207071952,18.76059137980143,17,10,34,0,0
