pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,4.9,5.0,4.95,1.2258262320756548,1849,1508.3703967316344
eda_n-eda_n,5.0,5.1000000000000005,5.050000000000001,1.261841178635974,1981,1569.9281601678454
eda_n-eda_n,5.1000000000000005,5.2,5.15,1.2347515843907693,2016,1632.7170788727526
eda_n-eda_n,5.2,5.300000000000001,5.25,1.2747996920863007,2163,1696.7371528464178
eda_n-eda_n,5.300000000000001,5.4,5.3500000000000005,1.2287254683447337,2165,1761.9883820887671
eda_n-eda_n,5.4,5.5,5.45,1.2217860087280696,2234,1828.4707665998628
eda_n-eda_n,5.5,5.6000000000000005,5.550000000000001,1.315272988817047,2494,1896.1843063796948
eda_n-eda_n,5.6000000000000005,5.7,5.65,1.3581805561162728,2669,1965.129001428223
eda_n-eda_n,5.7,5.800000000000001,5.75,1.4464663598060905,2944,2035.3048517455081
eda_n-eda_n,5.800000000000001,5.9,5.8500000000000005,1.450127120787035,3055,2106.711857331476
eda_n-eda_n,5.9,6.0,5.95,1.371050990004271,2988,2179.3500181861887
eda_n-eda_n,6.0,6.1000000000000005,6.050000000000001,1.3908987697197315,3134,2253.219334309647
eda_n-eda_n,6.1000000000000005,6.2,6.15,1.285046836209068,2992,2328.3198057017926
eda_n-eda_n,6.2,6.300000000000001,6.25,1.1864505439762563,2853,2404.651432362692
eda_n-eda_n,6.300000000000001,6.4,6.3500000000000005,1.1256079285633314,2794,2482.2142142922885
eda_n-eda_n,6.4,6.5,6.45,1.0964432106026791,2808,2561.008151490613
eda_n-eda_n,6.5,6.6000000000000005,6.550000000000001,1.059433843326817,2798,2641.033243957703
eda_n-eda_n,6.6000000000000005,6.7,6.65,1.014219835335171,2761,2722.2894916934524
eda_n-eda_n,6.7,6.800000000000001,6.75,0.9729829153822452,2729,2804.7768946979786
eda_n-eda_n,6.800000000000001,6.9,6.8500000000000005,0.9922120517973954,2866,2888.4954529711986
eda_n-eda_n,6.9,7.0,6.95,0.9702549865357515,2885,2973.445166513138
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,0.9677653300811315,2961,3059.6260353238404
eda_n-eda_n,7.1000000000000005,7.2,7.15,0.974567177805786,3067,3147.0380594032267
eda_n-eda_n,7.2,7.300000000000001,7.25,0.9883544651122952,3198,3235.681238751371
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,1.0193785444897974,3390,3325.555573368191
eda_n-eda_n,7.4,7.5,7.45,1.0097577535872064,3450,3416.661063253767
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,1.013964754515081,3558,3508.9977084080992
eda_n-eda_n,7.6000000000000005,7.7,7.65,1.026213122547649,3697,3602.5655088310773
eda_n-eda_n,7.7,7.800000000000001,7.75,1.04398688228809,3860,3697.364464522866
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.0096497803717253,3830,3793.394575483292
eda_n-eda_n,7.9,8.0,7.95,1.0062570834527453,3915,3890.6558417124934
eda_n-eda_n,8.0,8.1,8.05,1.0305458029508119,4111,3989.1482632104016
eda_n-eda_n,8.1,8.200000000000001,8.15,1.0450315312460172,4273,4088.871839977111
eda_n-eda_n,8.200000000000001,8.3,8.25,1.0150778145352286,4253,4189.826572012424
eda_n-eda_n,8.3,8.4,8.350000000000001,1.0295869459576845,4419,4292.012459316495
eda_n-eda_n,8.4,8.5,8.45,1.0108227189379875,4443,4395.4295018893135
eda_n-eda_n,8.5,8.6,8.55,1.039759824653662,4679,4500.077699730848
eda_n-eda_n,8.6,8.700000000000001,8.65,1.0412602516650862,4796,4605.957052841194
eda_n-eda_n,8.700000000000001,8.8,8.75,1.0122918753078312,4771,4713.0675612200985
eda_n-eda_n,8.8,8.9,8.850000000000001,1.0287448687029903,4960,4821.409224867789
eda_n-eda_n,8.9,9.0,8.95,1.0421859082772333,5139,4930.982043784234
