pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
thf_o-thf_o,4.5,4.6000000000000005,4.550000000000001,1.3857894034777445,1476,1065.0969016618724
thf_o-thf_o,4.6000000000000005,4.7,4.65,1.4895360494958603,1657,1112.4269201546472
thf_o-thf_o,4.7,4.800000000000001,4.75,1.4171433921545546,1645,1160.7858520929371
thf_o-thf_o,4.800000000000001,4.9,4.8500000000000005,1.4997847034557175,1815,1210.1736974766989
thf_o-thf_o,4.9,5.0,4.95,1.3588870131698225,1713,1260.5904563059676
thf_o-thf_o,5.0,5.1000000000000005,5.050000000000001,1.390967794441865,1825,1312.0361285807435
thf_o-thf_o,5.1000000000000005,5.2,5.15,1.3074283560418252,1784,1364.51071430099
thf_o-thf_o,5.2,5.300000000000001,5.25,1.265854730476632,1795,1418.0142134667608
thf_o-thf_o,5.300000000000001,5.4,5.3500000000000005,1.319482837141137,1943,1472.5466260779938
thf_o-thf_o,5.4,5.5,5.45,1.2708526235250972,1942,1528.1079521347415
thf_o-thf_o,5.5,5.6000000000000005,5.550000000000001,1.2986699996635234,2058,1584.6981916369932
thf_o-thf_o,5.6000000000000005,5.7,5.65,1.3511395999785318,2219,1642.3173445847176
thf_o-thf_o,5.7,5.800000000000001,5.75,1.2780977120222954,2174,1700.9654109779647
thf_o-thf_o,5.800000000000001,5.9,5.8500000000000005,1.2660151837910005,2229,1760.6423908166755
thf_o-thf_o,5.9,6.0,5.95,1.2276619576380463,2236,1821.3482841008938
thf_o-thf_o,6.0,6.1000000000000005,6.050000000000001,1.1985663357023917,2257,1883.0830908306282
thf_o-thf_o,6.1000000000000005,6.2,6.15,1.1557949923290574,2249,1945.8468110058266
thf_o-thf_o,6.2,6.300000000000001,6.25,1.1096517865245235,2230,2009.6394446265479
thf_o-thf_o,6.300000000000001,6.4,6.3500000000000005,1.0311112180781958,2139,2074.460991692737
thf_o-thf_o,6.4,6.5,6.45,1.0134039126716916,2169,2140.31145220443
thf_o-thf_o,6.5,6.6000000000000005,6.550000000000001,1.0624364564245694,2345,2207.190826161649
thf_o-thf_o,6.6000000000000005,6.7,6.65,1.0144612980768752,2308,2275.0991135643117
thf_o-thf_o,6.7,6.800000000000001,6.75,0.9974248204366976,2338,2344.036314412514
thf_o-thf_o,6.800000000000001,6.9,6.8500000000000005,0.9801150039720912,2366,2414.0024287061847
thf_o-thf_o,6.9,7.0,6.95,1.0028179278560183,2492,2484.9974564453482
thf_o-thf_o,7.0,7.1000000000000005,7.050000000000001,0.9870859908874267,2524,2557.0213976300392
thf_o-thf_o,7.1000000000000005,7.2,7.15,0.9942685069643041,2615,2630.074252260192
thf_o-thf_o,7.2,7.300000000000001,7.25,0.9511285519984707,2572,2704.1560203358667
thf_o-thf_o,7.300000000000001,7.4,7.3500000000000005,0.9351387537811486,2599,2779.266701857002
thf_o-thf_o,7.4,7.5,7.45,0.9490768452162471,2710,2855.4062968236535
thf_o-thf_o,7.5,7.6000000000000005,7.550000000000001,0.8971638149869543,2631,2932.574805235828
thf_o-thf_o,7.6000000000000005,7.7,7.65,0.9080726782973463,2734,3010.7722270934332
thf_o-thf_o,7.7,7.800000000000001,7.75,0.9087382868625392,2808,3089.9985623966054
thf_o-thf_o,7.800000000000001,7.9,7.8500000000000005,0.9166458501788702,2906,3170.253811145205
thf_o-thf_o,7.9,8.0,7.95,0.91771956054858,2984,3251.5379733393406
thf_o-thf_o,8.0,8.1,8.05,0.9268560456371799,3090,3333.8510489789564
thf_o-thf_o,8.1,8.200000000000001,8.15,0.9390748383995086,3209,3417.1930380641315
thf_o-thf_o,8.200000000000001,8.3,8.25,0.9084512103639459,3181,3501.5639405946963
thf_o-thf_o,8.3,8.4,8.350000000000001,0.9411859804314052,3376,3586.963756570795
