pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
thf_o-thf_o,4.1000000000000005,4.2,4.15,0.6878360907254722,610,886.8391877440201
thf_o-thf_o,4.2,4.3,4.25,0.8332515640485816,775,930.0912634768421
thf_o-thf_o,4.3,4.4,4.35,1.0437479721602319,1017,974.3731505366455
thf_o-thf_o,4.4,4.5,4.45,1.2876527501475434,1313,1019.6848489234013
thf_o-thf_o,4.5,4.6000000000000005,4.550000000000001,1.3676960125676136,1458,1066.026358637148
thf_o-thf_o,4.6000000000000005,4.7,4.65,1.409199990837031,1569,1113.3976796778516
thf_o-thf_o,4.7,4.800000000000001,4.75,1.4709947903897522,1709,1161.7988120455452
thf_o-thf_o,4.800000000000001,4.9,4.8500000000000005,1.459673519100072,1768,1211.2297557401873
thf_o-thf_o,4.9,5.0,4.95,1.3854427730811363,1748,1261.690510761812
thf_o-thf_o,5.0,5.1000000000000005,5.050000000000001,1.3790938900711238,1811,1313.1810771104217
thf_o-thf_o,5.1000000000000005,5.2,5.15,1.3355774013478232,1824,1365.7014547859794
thf_o-thf_o,5.2,5.300000000000001,5.25,1.3478934538299718,1913,1419.25164378854
thf_o-thf_o,5.300000000000001,5.4,5.3500000000000005,1.2857642238601819,1895,1473.8316441180343
thf_o-thf_o,5.4,5.5,5.45,1.367165766368676,2091,1529.4414557745235
thf_o-thf_o,5.5,5.6000000000000005,5.550000000000001,1.3227570948913103,2098,1586.0810787579942
thf_o-thf_o,5.6000000000000005,5.7,5.65,1.3183265847046535,2167,1643.750513068411
thf_o-thf_o,5.7,5.800000000000001,5.75,1.2904932957728625,2197,1702.4497587058293
thf_o-thf_o,5.800000000000001,5.9,5.8500000000000005,1.2598040450030576,2220,1762.1788156701878
thf_o-thf_o,5.9,6.0,5.95,1.22549444210576,2234,1822.9376839615288
thf_o-thf_o,6.0,6.1000000000000005,6.050000000000001,1.1365045034608994,2142,1884.726363579864
thf_o-thf_o,6.1000000000000005,6.2,6.15,1.1583815359929497,2256,1947.5448545251422
thf_o-thf_o,6.2,6.300000000000001,6.25,1.1270795032481695,2267,2011.3931567974166
thf_o-thf_o,6.300000000000001,6.4,6.3500000000000005,1.0451428148815338,2170,2076.2712703966376
thf_o-thf_o,6.4,6.5,6.45,1.0311929108559448,2209,2142.1791953228353
thf_o-thf_o,6.5,6.6000000000000005,6.550000000000001,1.0126218164486511,2237,2209.11693157604
thf_o-thf_o,6.6000000000000005,6.7,6.65,1.0056719550644968,2290,2277.084479156163
thf_o-thf_o,6.7,6.800000000000001,6.75,0.9969814189989427,2339,2346.0818380633036
thf_o-thf_o,6.800000000000001,6.9,6.8500000000000005,0.9929187763306073,2399,2416.1090082973883
thf_o-thf_o,6.9,7.0,6.95,0.977819739380731,2432,2487.1659898584426
thf_o-thf_o,7.0,7.1000000000000005,7.050000000000001,1.0104511822489042,2586,2559.252782746501
thf_o-thf_o,7.1000000000000005,7.2,7.15,0.9679492599407237,2548,2632.3693869614995
thf_o-thf_o,7.2,7.300000000000001,7.25,0.9307169009210873,2519,2706.5158025034925
thf_o-thf_o,7.300000000000001,7.4,7.3500000000000005,0.9177867186742384,2553,2781.692029372424
thf_o-thf_o,7.4,7.5,7.45,0.9437005576251171,2697,2857.898067568354
thf_o-thf_o,7.5,7.6000000000000005,7.550000000000001,0.8987664871571731,2638,2935.1339170912765
thf_o-thf_o,7.6000000000000005,7.7,7.65,0.8823921060667124,2659,3013.399577941112
thf_o-thf_o,7.7,7.800000000000001,7.75,0.9160295322010227,2833,3092.695050117989
thf_o-thf_o,7.800000000000001,7.9,7.8500000000000005,0.9312893361219297,2955,3173.020333621768
thf_o-thf_o,7.9,8.0,7.95,0.8951026284589169,2913,3254.37542845256
thf_o-thf_o,8.0,8.1,8.05,0.8933815141230819,2981,3336.76033461031
thf_o-thf_o,8.1,8.200000000000001,8.15,0.9271455266763441,3171,3420.1750520950955
thf_o-thf_o,8.200000000000001,8.3,8.25,0.9347662205186898,3276,3504.6195809067526
thf_o-thf_o,8.3,8.4,8.350000000000001,0.9562423923996756,3433,3590.0939210454153
thf_o-thf_o,8.4,8.5,8.45,0.9435352822319041,3469,3676.5980725110626
thf_o-thf_o,8.5,8.6,8.55,0.9393931899401946,3536,3764.1320353036785
thf_o-thf_o,8.6,8.700000000000001,8.65,0.9707488431482977,3740,3852.6958094233382
thf_o-thf_o,8.700000000000001,8.8,8.75,0.954775163106534,3764,3942.289394869829
thf_o-thf_o,8.8,8.9,8.850000000000001,1.002749181281487,4044,4032.912791643344
thf_o-thf_o,8.9,9.0,8.95,1.0185314043370572,4201,4124.565999743868
eda_n-thf_o,0.0,0.1,0.05,0.0,0,0.09807726923542516
eda_n-thf_o,0.1,0.2,0.15000000000000002,0.0,0,0.6865408846479756
eda_n-thf_o,0.2,0.30000000000000004,0.25,0.0,0,1.8634681154730794
eda_n-thf_o,0.30000000000000004,0.4,0.35000000000000003,0.0,0,3.628858961710729
eda_n-thf_o,0.4,0.5,0.45,0.0,0,5.982713423360934
eda_n-thf_o,0.5,0.6000000000000001,0.55,0.0,0,8.925031500423689
eda_n-thf_o,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,12.45581319289898
eda_n-thf_o,0.7000000000000001,0.8,0.75,0.0,0,16.57505850078684
eda_n-thf_o,0.8,0.9,0.8500000000000001,0.0,0,21.28276742408725
eda_n-thf_o,0.9,1.0,0.95,0.0,0,26.57893996280019
eda_n-thf_o,1.0,1.1,1.05,0.0,0,32.46357611692575
eda_n-thf_o,1.1,1.2000000000000002,1.1500000000000001,0.0,0,38.936675886463796
eda_n-thf_o,1.2000000000000002,1.3,1.25,0.0,0,45.99823927141427
eda_n-thf_o,1.3,1.4000000000000001,1.35,0.0,0,53.64826627177761
eda_n-thf_o,1.4000000000000001,1.5,1.4500000000000002,0.0,0,61.8867568875532
eda_n-thf_o,1.5,1.6,1.55,0.0,0,70.71371111874159
eda_n-thf_o,1.6,1.7000000000000002,1.6500000000000001,0.0,0,80.12912896534236
eda_n-thf_o,1.7000000000000002,1.8,1.75,0.0,0,90.1330104273557
eda_n-thf_o,1.8,1.9000000000000001,1.85,0.0,0,100.72535550478167
eda_n-thf_o,1.9000000000000001,2.0,1.9500000000000002,0.0,0,111.90616419761982
eda_n-thf_o,2.0,2.1,2.05,0.0,0,123.67543650587116
eda_n-thf_o,2.1,2.2,2.1500000000000004,0.0,0,136.03317242953474
eda_n-thf_o,2.2,2.3000000000000003,2.25,0.0,0,148.9793719686108
eda_n-thf_o,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,162.51403512309986
eda_n-thf_o,2.4000000000000004,2.5,2.45,0.0,0,176.63716189299996
eda_n-thf_o,2.5,2.6,2.55,0.0,0,191.34875227831444
eda_n-thf_o,2.6,2.7,2.6500000000000004,0.01451738364241531,3,206.648806279041
eda_n-thf_o,2.7,2.8000000000000003,2.75,0.233668667753429,52,222.53732389517987
eda_n-thf_o,2.8000000000000003,2.9000000000000004,2.8500000000000005,0.6610482996665178,158,239.0143051267313
eda_n-thf_o,2.9000000000000004,3.0,2.95,1.1363647458648842,291,256.0797499736941
eda_n-thf_o,3.0,3.1,3.05,1.2530428371858577,343,273.7336584360719
eda_n-thf_o,3.1,3.2,3.1500000000000004,1.0994053156865604,321,291.97603051386085
eda_n-thf_o,3.2,3.3000000000000003,3.25,0.942707616390947,293,310.8068662070626
eda_n-thf_o,3.3000000000000003,3.4000000000000004,3.3500000000000005,0.8812142415958433,291,330.2261655156762
eda_n-thf_o,3.4000000000000004,3.5,3.45,0.7880447255055626,276,350.23392843970225
eda_n-thf_o,3.5,3.6,3.55,0.6471965582558913,240,370.83015497914283
eda_n-thf_o,3.6,3.7,3.6500000000000004,0.6300781796045838,247,392.01484513399436
eda_n-thf_o,3.7,3.8000000000000003,3.75,0.5558401901675656,230,413.7879989042595
eda_n-thf_o,3.8000000000000003,3.9000000000000004,3.8500000000000005,0.49295010695842545,215,436.14961628993564
eda_n-thf_o,3.9000000000000004,4.0,3.95,0.535831326946096,246,459.09969729102323
eda_n-thf_o,4.0,4.1000000000000005,4.050000000000001,0.6029360600392581,291,482.63824190752916
eda_n-thf_o,4.1000000000000005,4.2,4.15,0.5406842713161703,274,506.7652501394403
eda_n-thf_o,4.2,4.3,4.25,0.681115955902937,362,531.4807219867671
eda_n-thf_o,4.3,4.4,4.35,0.786659607336104,438,556.7846574495117
eda_n-thf_o,4.4,4.5,4.45,0.8666893510608463,505,582.677056527658
eda_n-thf_o,4.5,4.6000000000000005,4.550000000000001,0.9094521839398493,554,609.1579192212279
eda_n-thf_o,4.6000000000000005,4.7,4.65,1.0326498976831595,657,636.2272455302005
eda_n-thf_o,4.7,4.800000000000001,4.75,1.1658645076553065,774,663.8850354545975
eda_n-thf_o,4.800000000000001,4.9,4.8500000000000005,1.1659637598128267,807,692.1312889943924
eda_n-thf_o,4.9,5.0,4.95,1.091590994980546,787,720.966006149607
eda_n-thf_o,5.0,5.1000000000000005,5.050000000000001,1.0967642049557897,823,750.3891869202413
eda_n-thf_o,5.1000000000000005,5.2,5.15,1.0994350154187256,858,780.4008313062743
eda_n-thf_o,5.2,5.300000000000001,5.25,1.0123292837376971,821,811.0009393077361
eda_n-thf_o,5.300000000000001,5.4,5.3500000000000005,1.0817042817356695,911,842.1895109245914
eda_n-thf_o,5.4,5.5,5.45,1.1167475509123381,976,873.9665461568704
eda_n-thf_o,5.5,5.6000000000000005,5.550000000000001,1.069144587064795,969,906.3320450045679
eda_n-thf_o,5.6000000000000005,5.7,5.65,1.057185981804573,993,939.286007467664
eda_n-thf_o,5.7,5.800000000000001,5.75,1.0680197701588565,1039,972.828433546188
eda_n-thf_o,5.800000000000001,5.9,5.8500000000000005,1.0367846802795435,1044,1006.9593232401072
eda_n-thf_o,5.9,6.0,5.95,1.096307360138031,1142,1041.678676549445
eda_n-thf_o,6.0,6.1000000000000005,6.050000000000001,0.9684429714948675,1043,1076.9864934742084
eda_n-thf_o,6.1000000000000005,6.2,6.15,0.9794382889656702,1090,1112.8827740143668
eda_n-thf_o,6.2,6.300000000000001,6.25,1.0005502868491143,1150,1149.367518169952
eda_n-thf_o,6.300000000000001,6.4,6.3500000000000005,0.9237713912178718,1096,1186.4407259409359
eda_n-thf_o,6.4,6.5,6.45,0.9884793973460678,1210,1224.102397327334
eda_n-thf_o,6.5,6.6000000000000005,6.550000000000001,0.9632808338858868,1216,1262.352532329166
eda_n-thf_o,6.6000000000000005,6.7,6.65,0.9283801366839933,1208,1301.1911309463799
eda_n-thf_o,6.7,6.800000000000001,6.75,0.9152494022853709,1227,1340.6181931790288
eda_n-thf_o,6.800000000000001,6.9,6.8500000000000005,0.9437695038465473,1303,1380.6337190270792
eda_n-thf_o,6.9,7.0,6.95,0.8591103322869151,1221,1421.2377084905381
eda_n-thf_o,7.0,7.1000000000000005,7.050000000000001,0.9279075580222687,1357,1462.4301615694283
eda_n-thf_o,7.1000000000000005,7.2,7.15,0.9094468321421088,1368,1504.2110782637137
eda_n-thf_o,7.2,7.300000000000001,7.25,0.9744077598071202,1507,1546.5804585734252
eda_n-thf_o,7.300000000000001,7.4,7.3500000000000005,0.9543651748532834,1517,1589.538302498529
eda_n-thf_o,7.4,7.5,7.45,0.917282540531793,1498,1633.0846100390584
eda_n-thf_o,7.5,7.6000000000000005,7.550000000000001,0.9450165063503442,1585,1677.2193811950158
eda_n-thf_o,7.6000000000000005,7.7,7.65,0.9727385712328142,1675,1721.9426159663483
eda_n-thf_o,7.7,7.800000000000001,7.75,0.9925000526265577,1754,1767.2543143531373
eda_n-thf_o,7.800000000000001,7.9,7.8500000000000005,0.9905388776417016,1796,1813.154476355294
eda_n-thf_o,7.9,8.0,7.95,1.0001919174849894,1860,1859.6431019728914
eda_n-thf_o,8.0,8.1,8.05,0.9424560605630871,1797,1906.7201912058908
eda_n-thf_o,8.1,8.200000000000001,8.15,0.9532406822284929,1863,1954.3857440543402
eda_n-thf_o,8.200000000000001,8.3,8.25,0.9777095404784157,1958,2002.6397605181448
eda_n-thf_o,8.3,8.4,8.350000000000001,0.947607520810865,1944,2051.482240597378
eda_n-thf_o,8.4,8.5,8.45,1.0124168937122244,2127,2100.9131842920347
eda_n-thf_o,8.5,8.6,8.55,1.0046804853100502,2161,2150.9325916020985
eda_n-thf_o,8.6,8.700000000000001,8.65,1.0342757895013859,2277,2201.5404625276196
eda_n-thf_o,8.700000000000001,8.8,8.75,1.0134339719451069,2283,2252.7367970684722
eda_n-thf_o,8.8,8.9,8.850000000000001,1.0210362119737488,2353,2304.52159522477
eda_n-thf_o,8.9,9.0,8.95,1.064111957542334,2508,2356.8948569964955
eda_n-eda_n,0.0,0.1,0.05,0.0,0,0.012259658654428145
eda_n-eda_n,0.1,0.2,0.15000000000000002,0.0,0,0.08581761058099695
eda_n-eda_n,0.2,0.30000000000000004,0.25,0.0,0,0.23293351443413493
eda_n-eda_n,0.30000000000000004,0.4,0.35000000000000003,0.0,0,0.4536073702138411
eda_n-eda_n,0.4,0.5,0.45,0.0,0,0.7478391779201168
eda_n-eda_n,0.5,0.6000000000000001,0.55,0.0,0,1.115628937552961
eda_n-eda_n,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,1.5569766491123724
eda_n-eda_n,0.7000000000000001,0.8,0.75,0.0,0,2.071882312598355
eda_n-eda_n,0.8,0.9,0.8500000000000001,0.0,0,2.6603459280109063
eda_n-eda_n,0.9,1.0,0.95,0.0,0,3.322367495350024
eda_n-eda_n,1.0,1.1,1.05,0.0,0,4.057947014615719
eda_n-eda_n,1.1,1.2000000000000002,1.1500000000000001,0.0,0,4.8670844858079745
eda_n-eda_n,1.2000000000000002,1.3,1.25,0.0,0,5.749779908926784
eda_n-eda_n,1.3,1.4000000000000001,1.35,0.0,0,6.706033283972201
eda_n-eda_n,1.4000000000000001,1.5,1.4500000000000002,0.0,0,7.73584461094415
eda_n-eda_n,1.5,1.6,1.55,0.0,0,8.839213889842698
eda_n-eda_n,1.6,1.7000000000000002,1.6500000000000001,0.0,0,10.016141120667795
eda_n-eda_n,1.7000000000000002,1.8,1.75,0.0,0,11.266626303419462
eda_n-eda_n,1.8,1.9000000000000001,1.85,0.0,0,12.59066943809771
eda_n-eda_n,1.9000000000000001,2.0,1.9500000000000002,0.0,0,13.988270524702477
eda_n-eda_n,2.0,2.1,2.05,0.0,0,15.459429563233895
eda_n-eda_n,2.1,2.2,2.1500000000000004,0.0,0,17.004146553691843
eda_n-eda_n,2.2,2.3000000000000003,2.25,0.0,0,18.62242149607635
eda_n-eda_n,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,20.314254390387482
eda_n-eda_n,2.4000000000000004,2.5,2.45,0.0,0,22.079645236624994
eda_n-eda_n,2.5,2.6,2.55,0.0,0,23.918594034789304
eda_n-eda_n,2.6,2.7,2.6500000000000004,0.0,0,25.831100784880125
eda_n-eda_n,2.7,2.8000000000000003,2.75,0.1437961032328794,4,27.817165486897483
eda_n-eda_n,2.8000000000000003,2.9000000000000004,2.8500000000000005,1.6400691991726264,49,29.876788140841413
eda_n-eda_n,2.9000000000000004,3.0,2.95,4.248676438147746,136,32.00996874671176
eda_n-eda_n,3.0,3.1,3.05,5.348264471253923,183,34.21670730450899
eda_n-eda_n,3.1,3.2,3.1500000000000004,6.110090601821882,223,36.497003814232606
eda_n-eda_n,3.2,3.3000000000000003,3.25,4.967715220845127,193,38.85085827588283
eda_n-eda_n,3.3000000000000003,3.4000000000000004,3.3500000000000005,4.191067045940367,173,41.278270689459525
eda_n-eda_n,3.4000000000000004,3.5,3.45,3.106495149819029,136,43.77924105496278
eda_n-eda_n,3.5,3.6,3.55,2.6319326702406243,122,46.353769372392854
eda_n-eda_n,3.6,3.7,3.6500000000000004,2.101961214551324,103,49.001855641749295
eda_n-eda_n,3.7,3.8000000000000003,3.75,1.914023611359617,99,51.72349986303244
eda_n-eda_n,3.8000000000000003,3.9000000000000004,3.8500000000000005,1.7975482970018863,98,54.518702036241955
eda_n-eda_n,3.9000000000000004,4.0,3.95,1.4288835385229228,82,57.387462161377904
eda_n-eda_n,4.0,4.1000000000000005,4.050000000000001,1.2763182576776049,77,60.329780238441145
eda_n-eda_n,4.1000000000000005,4.2,4.15,1.3102713728245876,83,63.34565626743004
eda_n-eda_n,4.2,4.3,4.25,1.4450194865565074,96,66.43509024834589
eda_n-eda_n,4.3,4.4,4.35,1.2787708685463608,89,69.59808218118896
eda_n-eda_n,4.4,4.5,4.45,1.3455137648152544,98,72.83463206595725
eda_n-eda_n,4.5,4.6000000000000005,4.550000000000001,1.300155468737113,99,76.14473990265348
eda_n-eda_n,4.6000000000000005,4.7,4.65,1.4334500862816462,114,79.52840569127507
eda_n-eda_n,4.7,4.800000000000001,4.75,1.6026871268026435,133,82.98562943182469
eda_n-eda_n,4.800000000000001,4.9,4.8500000000000005,1.5603975967755304,135,86.51641112429905
eda_n-eda_n,4.9,5.0,4.95,1.4979901837090086,135,90.12075076870087
eda_n-eda_n,5.0,5.1000000000000005,5.050000000000001,1.6098312996191908,151,93.79864836503016
eda_n-eda_n,5.1000000000000005,5.2,5.15,1.4556622115567277,142,97.55010391328429
eda_n-eda_n,5.2,5.300000000000001,5.25,1.519110447703828,154,101.37511741346701
eda_n-eda_n,5.300000000000001,5.4,5.3500000000000005,1.72882704084208,182,105.27368886557393
eda_n-eda_n,5.4,5.5,5.45,1.4828942889163834,162,109.2458182696088
eda_n-eda_n,5.5,5.6000000000000005,5.550000000000001,1.4387662967311585,163,113.29150562557099
eda_n-eda_n,5.6000000000000005,5.7,5.65,1.6863873063227028,198,117.410750933458
eda_n-eda_n,5.7,5.800000000000001,5.75,1.8009342033862525,219,121.6035541932735
eda_n-eda_n,5.800000000000001,5.9,5.8500000000000005,1.7478362426168548,220,125.8699154050134
eda_n-eda_n,5.9,6.0,5.95,1.8047791918209266,235,130.20983456868063
eda_n-eda_n,6.0,6.1000000000000005,6.050000000000001,1.8644616363966384,251,134.62331168427605
eda_n-eda_n,6.1000000000000005,6.2,6.15,1.4520846559344247,202,139.11034675179584
eda_n-eda_n,6.2,6.300000000000001,6.25,1.378149264668693,198,143.670939771244
eda_n-eda_n,6.300000000000001,6.4,6.3500000000000005,1.3485713740406886,200,148.30509074261698
eda_n-eda_n,6.4,6.5,6.45,1.2547969870442646,192,153.01279966591676
eda_n-eda_n,6.5,6.6000000000000005,6.550000000000001,1.0393293207716148,164,157.79406654114575
eda_n-eda_n,6.6000000000000005,6.7,6.65,1.069789031675595,174,162.64889136829748
eda_n-eda_n,6.7,6.800000000000001,6.75,1.1517074793224227,193,167.5772741473786
eda_n-eda_n,6.800000000000001,6.9,6.8500000000000005,1.0661770603700058,184,172.5792148783849
eda_n-eda_n,6.9,7.0,6.95,0.9681702024789477,172,177.65471356131727
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,0.9627810181984925,176,182.80377019617853
eda_n-eda_n,7.1000000000000005,7.2,7.15,1.0158148826850455,191,188.02638478296421
eda_n-eda_n,7.2,7.300000000000001,7.25,1.1173036555718008,216,193.32255732167815
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,0.9562525153440942,190,198.69228781231612
eda_n-eda_n,7.4,7.5,7.45,0.9895384415883696,202,204.1355762548823
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,0.8919524880126908,187,209.65242264937697
eda_n-eda_n,7.6000000000000005,7.7,7.65,0.9570586062039866,206,215.24282699579354
eda_n-eda_n,7.7,7.800000000000001,7.75,0.9415735961063809,208,220.90678929414216
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.0280425767951735,233,226.64430954441175
eda_n-eda_n,7.9,8.0,7.95,0.9550219599211512,222,232.45538774661142
eda_n-eda_n,8.0,8.1,8.05,0.9104639516625037,217,238.34002390073636
eda_n-eda_n,8.1,8.200000000000001,8.15,0.9496589942115313,232,244.29821800679252
eda_n-eda_n,8.200000000000001,8.3,8.25,1.0146607692809708,254,250.3299700647681
eda_n-eda_n,8.3,8.4,8.350000000000001,0.9749048568013015,250,256.4352800746723
eda_n-eda_n,8.4,8.5,8.45,0.986237801491175,259,262.61414803650433
eda_n-eda_n,8.5,8.6,8.55,0.9558644506235368,257,268.8665739502623
eda_n-eda_n,8.6,8.700000000000001,8.65,0.9811311837167297,270,275.19255781595245
eda_n-eda_n,8.700000000000001,8.8,8.75,1.0724732703545239,302,281.59209963355903
eda_n-eda_n,8.8,8.9,8.850000000000001,1.0310165914363056,297,288.06519940309624
eda_n-eda_n,8.9,9.0,8.95,0.9979231754942461,294,294.61185712456194
