frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds
0,0.0,0.0,9.677631723615143,0.8846236663687231,1.641041512479512,15.9827299118042,5.682748413085937,0.7103435516357424,11,5
10,100.0,100.0,9.513041023946204,0.8999290590212748,2.039968498349804,20.1293643951416,19.423070907592773,12.360136032104492,10,6
20,200.0,200.0,9.956793030247534,0.8598212327104943,1.7992410789880993,18.28628225326538,1.0756636619567879,11.83230028152466,9,4
30,300.0,300.0,9.961754087251567,0.8593930328060003,2.120423869564223,19.723775227864582,6.096439615885417,2.510298665364583,10,5
40,400.0,400.0,10.665252030502682,0.8027060244451801,1.9379765358590537,10.272208404541017,21.27814598083496,5.502968788146973,10,4
50,500.0,500.0,9.837735219691815,0.8702269237714738,1.7921467114154128,2.8569574991862,13.570548121134442,18.213104057312012,7,4
60,600.0,600.0,10.499792425679434,0.815355362280575,1.9634185176139967,3.2846177101135265,5.47436285018921,13.50342836380005,6,5
70,700.0,700.0,10.089648063702173,0.8484995713487156,2.3477307975664976,2.881138102213543,7.562987518310547,18.007113138834633,12,6
80,800.0,800.0,9.918059267884267,0.8631791589340794,2.078936153971128,2.148534011840822,16.114005088806152,5.371335029602051,12,4
90,900.0,900.0,9.843258478496502,0.8697386211906469,2.1512121905399497,1.0715595245361347,18.930884933471678,10.001222229003906,11,5
100,1000.0,1000.0,9.767822818655885,0.8764555025260736,2.0763203675989024,3.9189888318379733,11.756966495513916,1.4250868479410808,15,9
110,1100.0,1100.0,9.769553830986547,0.8763002083019569,2.1341414281382685,17.81463781992594,15.320588525136314,19.596101601918537,10,7
120,1200.0,1200.0,10.105508085592009,0.8471678993871353,1.8018908152931277,3.2429778099060065,10.089264297485352,9.368602561950684,12,9
130,1300.0,1300.0,9.745223393717108,0.878488025490533,2.1173398877836647,0.7119934717814149,19.57982047398885,13.171879227956136,11,5
140,1400.0,1400.0,9.840917016058782,0.8699455592543284,2.2888390748264342,17.50075101852417,12.500536441802977,3.5715818405151367,14,9
150,1500.0,1500.0,9.822222301818142,0.8716013335929078,1.7384323675091526,13.20647945404053,1.0707956314086922,9.637160682678223,9,4
160,1600.0,1600.0,10.093413081390727,0.848183066330136,2.25144367808194,10.085237503051758,3.24168348312378,12.606546878814697,9,4
170,1700.0,1700.0,10.384876817253508,0.8243778147553261,1.9210152500807325,1.0908636093139656,5.817939249674479,3.2725908279418943,11,7
180,1800.0,1800.0,9.320933934715544,0.9184768518984207,1.9236831949756896,10.52260208129883,9.470341873168948,18.940683746337893,6,3
190,1900.0,1900.0,9.301873817094434,0.920358868057066,2.046981483159933,3.505141576131187,17.87622203826904,18.22673619588216,11,7
200,2000.0,2000.0,10.141574924491985,0.844155086448719,1.7644353100138803,7.21518071492513,1.0822771072387698,5.050626500447591,6,3
210,2100.0,2100.0,10.01178491475245,0.8550984794425511,2.077726917461237,10.417189979553225,20.475166511535644,14.00932445526123,10,3
220,2200.0,2200.0,9.549279024745836,0.896513970837558,1.7431094368391393,5.657513427734377,13.790188980102542,20.15489158630371,9,4
230,2300.0,2300.0,9.577836488673324,0.8938409073108462,1.6687314199578955,5.663147481282553,14.157868703206383,3.5394671758015948,14,9
240,2400.0,2400.0,9.864240449791795,0.8678886226147692,2.2102878373607364,1.4297604878743497,8.221122805277506,8.578562927246095,16,6
250,2500.0,2500.0,10.159569350965121,0.8426599358069664,2.2734400387636438,18.770558420817057,9.024306933085125,10.10722376505534,11,7
260,2600.0,2600.0,9.787773227925458,0.874669024072315,2.2008560941451574,19.964789835611978,13.1910218556722,12.121479543050132,8,5
270,2700.0,2700.0,10.22587388588146,0.8371961313673817,2.4422026534406864,10.12916374206543,4.341070175170898,4.702826023101807,7,1
280,2800.0,2800.0,9.821650200996697,0.871652103456293,1.72116298279778,6.067724100748698,4.283099365234376,12.849298095703125,16,10
290,2900.0,2900.0,9.642298181110878,0.887865309318238,1.8983977411778066,11.706386947631838,16.67273292541504,5.675823974609375,7,3
300,3000.0,3000.0,9.867488503921422,0.8676029420970144,1.8694529068533752,16.44405008951823,12.154297892252606,7.864545694986979,10,6
310,3100.0,3100.0,9.956001214747303,0.8598896155646948,2.149737644728983,13.983256912231445,9.322171274820963,12.907621765136719,9,3
320,3200.0,3200.0,9.651223351683331,0.8870442373108589,2.046561866051632,7.451816749572754,12.419694582621258,7.096968332926432,9,6
330,3300.0,3300.0,10.141513262829658,0.8441602190166646,1.9214657336200864,12.26578235626221,9.740474224090578,20.563223361968994,6,3
340,3400.0,3400.0,9.697071469810858,0.8828502588398142,1.732793638128484,1.421637725830079,11.373101806640625,5.331141471862793,9,3
350,3500.0,3500.0,9.765822734315202,0.8766350045479308,1.8979185074090525,2.849979146321615,5.699958292643229,1.0687421798706056,9,6
360,3600.0,3600.0,10.511399857250575,0.8144549891901814,2.066282896214836,12.048034667968754,9.492390950520836,16.064046223958332,10,6
370,3700.0,3700.0,10.105085506693918,0.8472033266259433,1.6484381586325692,18.376618099212646,11.890752887725831,5.404887676239014,14,9
380,3800.0,3800.0,9.868570469516584,0.8675078202618398,1.826328476744766,19.30459041595459,17.15963592529297,3.2174317359924314,7,3
390,3900.0,3900.0,9.627214153881514,0.8892564266537097,1.6813159778499498,18.4368039449056,7.8001862843831375,3.5455392201741533,7,3
400,4000.0,4000.0,10.074666753277361,0.8497613138742994,1.8650807933009055,14.398557027180992,3.959603182474773,10.798917770385742,7,4
410,4100.0,4100.0,10.218987706179488,0.8377602853885188,2.173355302140761,13.743635813395183,18.807080586751304,14.466985066731773,12,5
420,4200.0,4200.0,9.922122311026465,0.8628256928053362,2.072721452176575,5.372068405151369,21.13013572692871,8.23717155456543,7,4
430,4300.0,4300.0,9.957251190160767,0.8597816700225747,1.9047753033418433,1.0756801605224628,13.983842086791995,15.41808230082194,10,5
440,4400.0,4400.0,9.72647020380056,0.8801818005637349,1.688885654341392,11.740351772308351,1.067304706573487,12.096120007832846,12,6
450,4500.0,4500.0,10.094468737027942,0.8480943653535232,2.1225087167477916,10.805988311767578,8.284591039021809,3.601996103922526,9,5
460,4600.0,4600.0,9.794149994592695,0.8740995453242206,1.8211777265238005,2.4961405754089365,6.775238704681396,4.2790981292724615,9,7
470,4700.0,4700.0,9.984766512529713,0.8574123437305782,1.9508962748014052,16.867831166585287,4.306680297851564,12.202260843912763,10,2
480,4800.0,4800.0,9.82803379535803,0.8710859400131742,1.9349262560173652,11.424072265625,4.9980316162109375,7.140045166015625,17,10
490,4900.0,4900.0,10.22357994595073,0.8373839792294564,2.25958209916306,20.618541336059568,7.9580334981282554,16.277795791625977,8,6
500,5000.0,5000.0,9.52116651702118,0.899161047315569,1.4460473639011335,3.1792253494262708,11.657159614562989,7.4181924819946286,10,6
510,5100.0,5100.0,10.165864906627421,0.8421380901421864,1.879677843567724,16.24710702896118,13.719779268900552,3.249421405792236,9,5
520,5200.0,5200.0,9.67322005977447,0.8850271165349972,2.0973460132463257,14.914947509765627,12.78424072265625,12.78424072265625,13,9
530,5300.0,5300.0,10.037589893011859,0.8529001631229105,1.860991350552146,8.269001452128094,20.49274272918701,7.5499578475952145,11,6
540,5400.0,5400.0,10.009504502726942,0.8552932919684842,2.293911317769461,0.3591861724853536,18.67768096923828,14.367446899414064,10,9
550,5500.0,5500.0,10.527965324496867,0.8131734664048038,2.4349571592613612,0.7305672963460305,20.09060064951579,8.036240259806315,17,7
560,5600.0,5600.0,10.223321191653435,0.8374051735848962,2.1003762192665194,10.851772308349611,0.3617257436116549,20.256641642252603,12,7
570,5700.0,5700.0,10.040138207297504,0.8526836862552579,1.8216765963135713,18.696715672810875,5.033731142679851,1.4382088979085286,11,6
580,5800.0,5800.0,9.50778068006555,0.9004269603168495,1.8652827123432105,7.414714431762696,12.710939025878906,1.4123265584309896,7,3
590,5900.0,5900.0,10.129322571021431,0.8451761701816752,2.1292148246969855,2.8849095662434903,8.654728698730468,9.015342394510906,12,8
600,6000.0,6000.0,9.933477235674593,0.8618393996379157,1.9366565145994026,3.2244701385498056,2.8661956787109384,16.122350692749023,10,7
610,6100.0,6100.0,9.628205972171788,0.8891648227981994,1.608501408631697,20.210267543792725,4.963925361633302,15.600908279418944,8,5
620,6200.0,6200.0,10.196706329931818,0.8395909208427638,2.2441770576123696,15.54069757461548,7.589643001556396,1.0842347145080566,11,6
630,6300.0,6300.0,10.225156824317885,0.8372548415834978,2.115740327472439,7.596695232391359,17.002127424875894,16.278632640838623,9,8
640,6400.0,6400.0,10.163136960745689,0.842364133256997,2.219637439214055,19.855798880259194,12.996522903442385,20.57782793045044,12,6
650,6500.0,6500.0,9.689800623396717,0.8835127150541565,2.0564023728825007,19.542631944020588,2.4872440656026202,3.197885227203369,13,5
660,6600.0,6600.0,9.489395006941727,0.9021715347340968,2.2835399259891025,9.527055358886718,12.702740478515624,11.997032674153647,8,5
670,6700.0,6700.0,9.477563643040023,0.9032977650746375,1.8520123499782064,11.992044639587407,20.45701732635498,1.0581215858459474,7,3
680,6800.0,6800.0,9.153376766933707,0.9352900328583945,1.3438506077849444,15.688751220703127,9.761889648437501,19.523779296875,12,4
690,6900.0,6900.0,9.866425043040756,0.8676964574062419,1.9367809747961944,7.864263153076173,9.65159568786621,12.868794250488284,9,6
700,7000.0,7000.0,9.855639446993106,0.8686460278051892,1.6549933358394908,20.725499788920086,21.082835992177326,13.93611192703247,9,6
710,7100.0,7100.0,9.860753665046376,0.8681955099899993,1.916635975634893,12.151532046000169,20.371686077117918,16.08291006088257,8,6
720,7200.0,7200.0,9.87478738071369,0.866961659734688,1.8825009044994439,21.09648068745931,11.084591547648115,20.023778279622395,7,4
730,7300.0,7300.0,9.877645244131203,0.8667108248493984,2.167476810805878,3.933621565500896,7.152039210001627,0.0,7,2
740,7400.0,7400.0,9.688778574097125,0.883605914991042,2.025591780415236,7.461469841003418,7.461469841003417,5.329621315002441,5,1
750,7500.0,7500.0,9.82440068715776,0.8714080715683271,1.732281200749435,19.632704416910805,12.850497436523437,8.210040028889974,13,10
760,7600.0,7600.0,9.861861452482536,0.8680979851887504,1.4916892364207288,9.650107383728027,3.5741138458251958,7.863050460815429,12,3
770,7700.0,7700.0,10.16261075962921,0.8424077493078214,2.182722516382251,8.303190771738688,2.166049766540528,8.66419906616211,14,10
780,7800.0,7800.0,9.736678678945276,0.8792589690387183,1.9517075839954914,19.92998886108398,14.235706329345705,13.523921012878418,9,6
790,7900.0,7900.0,9.94458414452261,0.8608768283011664,2.282075744415936,12.902685928344729,9.677014446258545,11.469054158528646,14,12
800,8000.0,8000.0,9.655789192040404,0.8866247892163872,2.129454502280418,4.2588523864746115,15.970696449279785,9.582417869567871,11,7
810,8100.0,8100.0,9.598468122180606,0.8919196217704131,1.7552728780901312,4.95880953470866,8.500816345214844,0.0,11,2
820,8200.0,8200.0,9.965458074973686,0.8590736113385634,1.8579723181703207,5.738536580403648,19.008902422587074,9.325121943155924,13,5
830,8300.0,8300.0,9.5698000032834,0.8945915331745065,1.8037636395248862,3.8923246383667007,7.430801582336426,16.276993942260745,10,5
840,8400.0,8400.0,10.088309557043907,0.8486121494094269,1.876833234188378,10.083537419637047,3.6012633641560883,20.887327512105305,7,3
850,8500.0,8500.0,9.726524956846879,0.8801768457998177,1.8688459738251928,7.471146965026855,3.2019201278686524,1.4230756123860677,11,5
860,8600.0,8600.0,9.587096273562288,0.8929775828703188,2.193573072008671,19.827401733398435,18.411158752441406,7.081214904785156,4,1
870,8700.0,8700.0,10.227267669102883,0.8370820373631283,1.9103723055247317,19.173930994669593,2.1706336975097664,11.938485336303712,15,6
880,8800.0,8800.0,10.078612261165759,0.8494286549843384,1.8892741497745538,9.720294570922851,9.720294570922851,9.720294570922851,10,8
890,8900.0,8900.0,9.953252696135202,0.8601270678513879,1.9980909130849394,8.962801297505697,12.906433868408202,8.24577719370524,10,3
900,9000.0,9000.0,10.063457844217401,0.8507077974227312,2.137265357594294,3.2384734153747563,3.2384734153747563,10.435081005096436,6,5
910,9100.0,9100.0,9.735068948623105,0.8794043578213732,1.8880627759718098,7.117460886637371,9.964445241292319,20.640636571248372,11,6
920,9200.0,9200.0,9.781896485241145,0.8751945054854713,1.8585370640310097,5.346641063690186,2.1386564254760754,19.604350566864014,10,2
930,9300.0,9300.0,9.838822891242508,0.8701307210978313,2.199244020051972,3.9284613291422543,11.428251139322917,7.499789810180664,5,2
940,9400.0,9400.0,9.965171897279859,0.8590982820324014,2.398216576749425,0.7173102060953795,18.29141025543213,11.118308194478354,13,8
950,9500.0,9500.0,10.082430613823236,0.8491069648794098,2.232369807298351,14.762311108907063,9.721521949768066,9.361465581258138,7,1
960,9600.0,9600.0,9.599150408775401,0.8918562260764554,2.0289722659472442,20.544126256306967,9.209435907999676,16.29361737569173,12,5
970,9700.0,9700.0,9.97226170764331,0.8584875034465858,1.8738261097124662,9.685983753204349,16.502046394348145,20.089447784423825,7,3
980,9800.0,9800.0,9.878040383835117,0.866676154829293,1.778671619554447,21.09879700342814,2.1456403732299805,1.788033644358317,12,7
990,9900.0,9900.0,9.950594687382655,0.8603568255037171,2.279970798892223,1.0754404067993184,13.980725288391115,16.84856637318929,6,4
1000,10000.0,10000.0,9.95195804908706,0.8602389615072825,2.126098743563376,14.698356787363693,17.20783233642578,18.641818364461265,6,4
1010,10100.0,10100.0,9.809006674212096,0.8727756378857146,1.9463527882566265,18.19535789489746,13.557325490315755,14.27086893717448,8,6
1020,10200.0,10200.0,9.703531133702567,0.8822625433102574,1.5861724910682917,13.508556620279947,4.621348317464194,7.465254974365234,5,3
1030,10300.0,10300.0,9.959311759333788,0.8596037822681204,1.8671687538441246,14.343391418457033,5.0201869964599615,14.343391418457033,10,6
1040,10400.0,10400.0,9.778999554433003,0.8754537731039984,1.7060796444800304,7.484558486938478,16.394747161865237,19.958822631835936,14,9
1050,10500.0,10500.0,9.939655242575686,0.8613037221291233,1.8778600743720981,12.183856455485028,13.617251332600912,1.4333948771158853,11,9
1060,10600.0,10600.0,10.023849215407598,0.8540693173987031,1.8793796101135298,5.031007448832195,10.062014897664389,5.390365123748779,14,4
1070,10700.0,10700.0,9.862295643584861,0.8680597668636527,1.8162342789631885,16.08374834060669,13.581831932067871,6.076082706451416,8,2
1080,10800.0,10800.0,9.811343072464418,0.8725678017658312,1.6948047865861942,4.638400618235271,4.281600570678712,8.920001188913982,10,6
1090,10900.0,10900.0,9.735462885674744,0.8793687734876865,1.7545207467815047,2.8470227559407566,4.982289822896322,13.523358090718586,7,3
1100,11000.0,11000.0,9.842753889544081,0.8697832083564617,1.9660645614196899,20.359283065795896,20.00210266113281,13.572855377197264,6,2
1110,11100.0,11100.0,9.53074727586441,0.8982571680177334,1.8156255966635613,7.0673141479492205,16.254822540283204,11.661068344116211,10,6
1120,11200.0,11200.0,10.326960054931462,0.8290011786210507,1.8494844588475543,7.621823310852051,5.081215540568035,20.687806129455566,10,6
1130,11300.0,11300.0,10.144052321472744,0.843948925518532,2.961057010288796,7.215768178304037,16.596266810099284,2.164730453491211,12,5
1140,11400.0,11400.0,9.382772732589421,0.9124234702366114,1.7163250268508123,18.630950768788654,14.76414966583252,16.873313903808594,11,7
1150,11500.0,11500.0,9.796672658582883,0.8738744628371685,2.157793253732832,2.852976989746095,6.06257610321045,9.272175216674805,9,5
1160,11600.0,11600.0,9.88031395898858,0.8664767225663207,2.3484909123859907,0.7152683258056654,10.729024887084961,7.510317420959472,5,2
