frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds
0,0.0,0.0,8.656778656515263,0.8851810800177952,1.6577974586508757,1.0266492843627943,13.346440696716309,7.18654499053955,0,0
10,100.0,100.0,8.730823744904082,0.8776739634815939,2.0086542471421343,19.218604532877603,10.295680999755861,18.189036432902018,0,0
20,200.0,200.0,8.677670236507993,0.8830499974994204,2.0338110125019737,1.0274744987487807,15.069625981648763,7.877304490407307,0,0
30,300.0,300.0,8.42075302635906,0.909991856626438,1.6271031599194792,1.3563102722167981,7.120628929138184,13.22402515411377,0,0
40,400.0,400.0,8.893459664343395,0.861623819060175,1.497187662735061,7.251451683044434,3.1077650070190437,13.46698169708252,0,0
50,500.0,500.0,8.909441950061817,0.8600781871187804,2.26217122399271,2.418597634633384,16.58466949462891,17.966725285847982,0,0
60,600.0,600.0,8.759858323934003,0.8747649102625955,1.5454462913979696,6.871387481689455,9.276373100280763,11.337789344787598,0,0
70,700.0,700.0,8.946170526166814,0.8565471291024545,2.0205494986468855,17.645392227172852,13.83952331542969,11.417606735229493,0,0
80,800.0,800.0,8.78946652990558,0.8718181762882822,1.8164728334174074,11.694504865010583,8.94285666147868,17.19780127207438,0,0
90,900.0,900.0,8.662077443620083,0.8846395948922282,1.911785125330272,18.483456802368163,2.7382898966471356,5.134293556213379,0,0
100,1000.0,1000.0,9.0500069558513,0.8467194244193115,2.0230708718772688,7.293752384185792,19.79732789993286,13.545540142059327,0,0
110,1100.0,1100.0,9.03241747810349,0.8483683021987728,1.7975486941852945,1.0412891387939467,15.61933708190918,7.289023971557617,0,0
120,1200.0,1200.0,8.444478051147948,0.9074352060880174,1.7625396765467076,15.272807121276855,13.236432838439942,9.503079986572265,0,0
130,1300.0,1300.0,8.655131068229664,0.8853495828361319,1.69789225822982,13.00339921315511,11.634620348612469,7.186089038848876,0,0
140,1400.0,1400.0,8.893901789132123,0.861580986874932,1.7671294376595983,20.02815081278483,11.395327186584474,4.834381230672201,0,0
150,1500.0,1500.0,8.630986439390325,0.8878262912889553,1.5498930653410643,13.333172607421876,4.78626708984375,0.6837524414062501,0,0
160,1600.0,1600.0,8.665287687275375,0.8843118609785702,1.9780979906042515,16.089440282185873,7.87355588277181,20.1973824818929,0,0
170,1700.0,1700.0,8.51650743483921,0.8997604639317561,1.6866805899240365,19.06004638671875,11.23181304931641,15.996824645996094,0,0
180,1800.0,1800.0,8.805999903733298,0.8701813268701641,1.9182235331531639,19.27360712687174,9.292632007598877,11.013489786783854,0,0
190,1900.0,1900.0,8.896036475496315,0.8613742425355406,1.7204381336925934,9.324195384979248,11.396238803863527,3.108065128326416,0,0
200,2000.0,2000.0,8.828763461413631,0.8679377031834348,1.7312742115587223,5.855953661600749,1.0334035873413088,3.4446786244710283,0,0
210,2100.0,2100.0,8.779683076525501,0.8727896683580161,1.764562328997658,13.409306049346926,15.472276210784912,13.75313440958659,0,0
220,2200.0,2200.0,8.589552421667785,0.8921089603364145,2.025024551025446,3.7546109835306827,11.605161221822106,19.797039731343588,0,0
230,2300.0,2300.0,9.210738833306287,0.8319437581858493,2.4778481159119785,9.083507664998372,5.240485191345215,3.1442911148071286,0,0
240,2400.0,2400.0,8.697365999276103,0.8810502721498632,2.191220598314886,0.685500844319663,13.3672664642334,8.56876055399577,0,0
