pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,4.800000000000001,4.9,4.8500000000000005,0.9820412093642515,6508,6627.01314154944
eda_n-eda_n,4.9,5.0,4.95,0.9817329070656245,6777,6903.099561220053
eda_n-eda_n,5.0,5.1000000000000005,5.050000000000001,1.0064273843778475,7231,7184.820397618706
eda_n-eda_n,5.1000000000000005,5.2,5.15,1.0209877760621382,7629,7472.175650745197
eda_n-eda_n,5.2,5.300000000000001,5.25,1.0292118287293146,7992,7765.165320599825
eda_n-eda_n,5.300000000000001,5.4,5.3500000000000005,1.0387176024884395,8376,8063.789407182229
eda_n-eda_n,5.4,5.5,5.45,1.0681105193951657,8938,8368.04791049271
eda_n-eda_n,5.5,5.6000000000000005,5.550000000000001,1.0745636761191382,9325,8677.940830531224
eda_n-eda_n,5.6000000000000005,5.7,5.65,1.1165881518895158,10042,8993.468167297584
eda_n-eda_n,5.7,5.800000000000001,5.75,1.1542058129439674,10751,9314.629920792058
eda_n-eda_n,5.800000000000001,5.9,5.8500000000000005,1.1825014154934579,11401,9641.42609101433
eda_n-eda_n,5.9,6.0,5.95,1.2003380825042205,11972,9973.856677964648
eda_n-eda_n,6.0,6.1000000000000005,6.050000000000001,1.1423670935137504,11780,10311.921681643053
eda_n-eda_n,6.1000000000000005,6.2,6.15,1.1019535968430603,11742,10655.621102049265
eda_n-eda_n,6.2,6.300000000000001,6.25,1.0577053758353272,11640,11004.954939183572
eda_n-eda_n,6.300000000000001,6.4,6.3500000000000005,0.9943729203129764,11296,11359.923193045735
eda_n-eda_n,6.4,6.5,6.45,0.9683865836783417,11350,11720.525863635885
eda_n-eda_n,6.5,6.6000000000000005,6.550000000000001,0.9552599026597516,11546,12086.762950954198
eda_n-eda_n,6.6000000000000005,6.7,6.65,0.9485790792470775,11818,12458.634455000194
eda_n-eda_n,6.7,6.800000000000001,6.75,0.9349383575338153,12001,12836.140375774392
eda_n-eda_n,6.800000000000001,6.9,6.8500000000000005,0.9263741549645016,12246,13219.280713276445
eda_n-eda_n,6.9,7.0,6.95,0.9481148890675563,12902,13608.055467506418
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,0.949904202111845,13301,14002.464638464558
eda_n-eda_n,7.1000000000000005,7.2,7.15,0.9542782259999096,13744,14402.508226150496
eda_n-eda_n,7.2,7.300000000000001,7.25,0.9677079810370338,14330,14808.186230564525
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,0.995827809236066,15156,15219.498651706355
eda_n-eda_n,7.4,7.5,7.45,0.9894192391943187,15471,15636.445489576281
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,1.002551415878334,16100,16059.026744174325
eda_n-eda_n,7.6000000000000005,7.7,7.65,1.0046555744475418,16564,16487.24241549997
eda_n-eda_n,7.7,7.800000000000001,7.75,1.0092728939584155,17078,16921.092503554006
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.0247931270635608,17791,17360.577008335604
eda_n-eda_n,7.9,8.0,7.95,1.0119233795180522,18018,17805.695929845417
eda_n-eda_n,8.0,8.1,8.05,1.0118616018228404,18473,18256.449268083114
eda_n-eda_n,8.1,8.200000000000001,8.15,1.036080203986132,19388,18712.837023049142
eda_n-eda_n,8.200000000000001,8.3,8.25,1.0300466772353345,19751,19174.859194742585
eda_n-eda_n,8.3,8.4,8.350000000000001,1.0400908022948263,20430,19642.51578316416
eda_n-eda_n,8.4,8.5,8.45,1.0402267341400526,20925,20115.806788313836
eda_n-eda_n,8.5,8.6,8.55,1.0422082589342152,21464,20594.732210191418
eda_n-eda_n,8.6,8.700000000000001,8.65,1.0388868824107111,21899,21079.29204879738
eda_n-eda_n,8.700000000000001,8.8,8.75,1.0330797723139473,22283,21569.486304130554
eda_n-eda_n,8.8,8.9,8.850000000000001,1.0286279631398694,22697,22065.31497619197
eda_n-eda_n,8.9,9.0,8.95,1.0185326382797828,22985,22566.778064981558
