pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,4.1000000000000005,4.2,4.15,0.6755234695092374,3267,4836.249438340685
eda_n-eda_n,4.2,4.3,4.25,0.6555446356355372,3325,5072.118387143051
eda_n-eda_n,4.3,4.4,4.35,0.7277547472748143,3867,5313.603263297911
eda_n-eda_n,4.4,4.5,4.45,0.7734632068760917,4301,5560.704066805103
eda_n-eda_n,4.5,4.6000000000000005,4.550000000000001,0.8311801550544806,4832,5813.420797664835
eda_n-eda_n,4.6000000000000005,4.7,4.65,0.8924934188088441,5419,6071.753455876912
eda_n-eda_n,4.7,4.800000000000001,4.75,0.9305993181867664,5896,6335.702041441538
eda_n-eda_n,4.800000000000001,4.9,4.8500000000000005,0.966198706362404,6382,6605.266554358463
eda_n-eda_n,4.9,5.0,4.95,0.9904879734297793,6815,6880.446994627895
eda_n-eda_n,5.0,5.1000000000000005,5.050000000000001,1.0394842939203424,7444,7161.2433622498265
eda_n-eda_n,5.1000000000000005,5.2,5.15,1.0426099644480897,7765,7447.655657224069
eda_n-eda_n,5.2,5.300000000000001,5.25,1.0318250879858144,7986,7739.683879550904
eda_n-eda_n,5.300000000000001,5.4,5.3500000000000005,1.0558235235812559,8486,8037.328029229991
eda_n-eda_n,5.4,5.5,5.45,1.0740249831153819,8958,8340.588106261628
eda_n-eda_n,5.5,5.6000000000000005,5.550000000000001,1.0802981410720482,9344,8649.46411064575
eda_n-eda_n,5.6000000000000005,5.7,5.65,1.1346552740677036,10171,8963.95604238218
eda_n-eda_n,5.7,5.800000000000001,5.75,1.1692078076153551,10855,9284.063901471198
eda_n-eda_n,5.800000000000001,5.9,5.8500000000000005,1.168912401064725,11233,9609.787687912472
eda_n-eda_n,5.9,6.0,5.95,1.1660649272043708,11592,9941.127401706271
eda_n-eda_n,6.0,6.1000000000000005,6.050000000000001,1.1485604806636796,11805,10278.083042852602
eda_n-eda_n,6.1000000000000005,6.2,6.15,1.0841139667317659,11514,10620.654611351227
eda_n-eda_n,6.2,6.300000000000001,6.25,1.063193351314852,11662,10968.842107202418
eda_n-eda_n,6.300000000000001,6.4,6.3500000000000005,1.0119543148490002,11458,11322.645530405904
eda_n-eda_n,6.4,6.5,6.45,0.9729444336953696,11366,11682.064880961858
eda_n-eda_n,6.5,6.6000000000000005,6.550000000000001,0.9526773952775119,11477,12047.10015887045
eda_n-eda_n,6.6000000000000005,6.7,6.65,0.9308448575793136,11559,12417.751364131163
eda_n-eda_n,6.7,6.800000000000001,6.75,0.9249634900098949,11834,12794.018496744564
eda_n-eda_n,6.800000000000001,6.9,6.8500000000000005,0.9364065105447347,12338,13175.901556710269
eda_n-eda_n,6.9,7.0,6.95,0.9459279742091452,12830,13563.400544028398
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,0.9521001169183351,13288,13956.515458699138
eda_n-eda_n,7.1000000000000005,7.2,7.15,0.958743563968504,13763,14355.24630072211
eda_n-eda_n,7.2,7.300000000000001,7.25,0.979701806907898,14460,14759.593070097693
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,0.9870427473390253,14973,15169.555766825504
eda_n-eda_n,7.4,7.5,7.45,1.009359278234984,15731,15585.134390905894
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,1.008788464748407,16147,16006.328942338847
eda_n-eda_n,7.6000000000000005,7.7,7.65,1.0136225083436186,16657,16433.13942112389
eda_n-eda_n,7.7,7.800000000000001,7.75,1.0107576688856148,17047,16865.565827261777
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.0137770017116443,17542,17303.6081607517
eda_n-eda_n,7.9,8.0,7.95,1.0204388422300537,18110,17747.266421594304
eda_n-eda_n,8.0,8.1,8.05,1.0266237083520213,18681,18196.54060978926
eda_n-eda_n,8.1,8.200000000000001,8.15,1.022280825572189,19067,18651.430725337003
eda_n-eda_n,8.200000000000001,8.3,8.25,1.0273160819907599,19634,19111.93676823663
eda_n-eda_n,8.3,8.4,8.350000000000001,1.0341168279466855,20246,19578.05873848887
eda_n-eda_n,8.4,8.5,8.45,1.024449293566594,20540,20049.796636093637
eda_n-eda_n,8.5,8.6,8.55,1.0310247416053964,21164,20527.150461050805
eda_n-eda_n,8.6,8.700000000000001,8.65,1.0328355944484549,21700,21010.120213360802
eda_n-eda_n,8.700000000000001,8.8,8.75,1.0347134432505418,22245,21498.705893022478
eda_n-eda_n,8.8,8.9,8.850000000000001,1.036925199633644,22805,21992.907500036876
eda_n-eda_n,8.9,9.0,8.95,1.0232641871892227,23016,22492.72503440391
