frame_index,time_ps,elapsed_ps,volume_nm3,density_g_ml,void_radius_angstrom,void_x_angstrom,void_y_angstrom,void_z_angstrom,eda_thf_contacts,eda_thf_hydrogen_bonds,eda_eda_hydrogen_bonds,cavity_associated_hydrogen_bonds,cavity_bridging_hydrogen_bonds
630,6300.0,6300.0,7.001749283185404,0.9122752641827954,1.9261950417678861,5.4204231262207045,15.942420959472656,16.898966217041014,0,0,81,1,0
640,6400.0,6400.0,7.301420179686227,0.8748329119355193,2.1408385701314234,13.256688563028973,9.700016021728517,17.783362706502277,0,0,80,5,0
650,6500.0,6500.0,7.029878740966301,0.9086248728355247,1.8880884468266774,7.662596130371095,12.45171871185303,18.837215487162272,0,0,81,5,0
660,6600.0,6600.0,7.093917413618573,0.9004224752880818,2.079186531181157,18.89424187342326,1.601206938425701,16.332310771942137,0,0,68,1,0
670,6700.0,6700.0,7.091758597799639,0.9006965746185328,1.5547102960549577,17.931698354085285,4.482924588521322,5.12334238688151,0,0,97,2,0
680,6800.0,6800.0,7.268052253480429,0.8788493057408732,1.7821302995242687,13.236463101704915,6.779651832580566,5.488289578755697,0,0,81,3,0
690,6900.0,6900.0,7.324183195299156,0.8721139964329858,1.7667681250147835,14.888798332214357,10.357424926757812,5.178712463378906,0,0,82,1,0
700,7000.0,7000.0,7.3661309631197875,0.867147585216751,2.122025189160172,16.862886047363283,0.9728588104248052,6.485725402832031,0,0,82,6,0
710,7100.0,7100.0,7.22875179986185,0.8836273334466591,1.4513930278575995,5.1561218261718755,0.9667728424072274,12.89030456542969,0,0,87,5,0
720,7200.0,7200.0,7.2444416530023235,0.8817135927117964,2.466938990622338,4.8373589515686035,1.934943580627442,5.482340145111084,0,0,78,7,0
730,7300.0,7300.0,7.750790204070612,0.8241124464580426,2.2706442818322126,8.245887756347656,8.575723266601562,6.266874694824218,0,0,64,1,0
740,7400.0,7400.0,7.3069152798033725,0.8741750016884758,1.6525445018500473,16.817577997843426,10.672693729400635,0.9702448844909668,0,0,81,2,0
750,7500.0,7500.0,7.095193475492787,0.9002605354064749,1.772372283451735,10.568599414825442,16.65355059305827,12.4901629447937,0,0,91,0,0
760,7600.0,7600.0,7.021866752343151,0.9096616188178434,1.5431464051786585,6.702223491668701,6.063916492462159,14.68106098175049,0,0,83,4,0
770,7700.0,7700.0,7.314655311504947,0.8732499899226923,1.6627673781741297,13.911752001444501,7.764698791503906,7.764698791503907,0,0,76,2,0
780,7800.0,7800.0,7.468222693544138,0.8552935469614906,2.1653231855122925,0.6515551249186201,3.5835531870524093,0.3257775624593099,0,0,80,2,0
790,7900.0,7900.0,7.067265022124459,0.9038181895065737,1.970271122819361,6.396796544392905,13.113432916005452,8.315835507710775,0,0,82,4,0
800,8000.0,8000.0,7.196879107184457,0.8875406383696464,1.9854393561128763,6.757449054718019,17.698080857594807,12.227764956156411,0,0,85,1,0
810,8100.0,8100.0,7.089074419363299,0.9010376107228614,2.03016593750986,13.767245292663574,12.166402816772461,8.964717864990234,0,0,85,1,0
820,8200.0,8200.0,7.284046165013773,0.8769195763392839,2.038307746020365,8.723084449768066,10.661547660827637,12.276933670043945,0,0,86,1,0
830,8300.0,8300.0,6.9177718684783756,0.9233497141131738,1.8535743453641207,0.6351371129353852,6.351371129353842,9.527056694030762,0,0,92,4,0
840,8400.0,8400.0,7.5425087552706165,0.8468697729513588,1.8816795990006188,7.517645804087321,4.902812480926515,14.708437442779541,0,0,75,4,0
850,8500.0,8500.0,7.33741556372987,0.8705412173510121,2.2668637063607555,1.6193216641743982,2.5909146626790367,3.886371994018555,0,0,69,1,0
860,8600.0,8600.0,7.089536869152318,0.9009788361286013,2.0922179108514882,10.245614624023437,1.28070182800293,6.723684597015381,0,0,87,3,0
870,8700.0,8700.0,7.136927007512027,0.8949962176068814,1.7582320135753637,10.589280223846439,10.910167503356938,16.044363975524902,0,0,84,0,0
880,8800.0,8800.0,6.948663590825415,0.9192447718282625,1.8648018982039012,11.13141965866089,16.538109207153322,6.6788517951965325,0,0,79,1,0
890,8900.0,8900.0,7.567812098400549,0.8440382232018764,2.072144023068642,16.688182449340818,6.010920358874198e-16,9.816577911376953,0,0,85,2,0
900,9000.0,9000.0,6.961585879988347,0.9175384441382995,2.0978103476607775,2.227663135528565,7.319464588165284,2.227663135528564,0,0,91,2,0
910,9100.0,9100.0,7.29858646625556,0.8751725702767066,2.009878846254847,9.052176920572919,14.548141479492188,10.991929117838543,0,0,88,3,0
920,9200.0,9200.0,7.436992284064602,0.8588852096493822,1.7909551343323187,14.314204025268554,6.831779193878174,8.783716106414795,0,0,85,1,0
930,9300.0,9300.0,7.202607598927492,0.8868347455178318,1.5211006820796558,16.41530075073242,16.41530075073242,14.162220255533853,0,0,91,0,0
940,9400.0,9400.0,7.5670732382622745,0.8441206363329071,1.816170356233427,14.724387645721437,17.01484794616699,0.6544172286987306,0,0,72,6,0
950,9500.0,9500.0,7.026154308278689,0.9091065178476729,1.7454913363093254,8.61889801025391,16.280140686035157,18.195451354980467,0,0,87,2,0
960,9600.0,9600.0,7.249127955893681,0.8811435962951218,2.1274182255278475,16.773126220703126,0.9676803588867199,19.031047058105468,0,0,82,0,0
970,9700.0,9700.0,7.280017548142428,0.8774048461860515,2.127683435989873,12.597687530517579,13.243722788492839,8.075440724690756,0,0,79,3,0
980,9800.0,9800.0,8.033242961082443,0.7951362492089961,2.2384537436425793,2.336560821533204,3.671738433837892,12.016598510742186,0,0,72,0,0
990,9900.0,9900.0,7.3796979170415264,0.8655534073162143,2.4300048846922584,8.761101436614991,0.32448523839314863,13.628380012512208,0,0,85,1,0
1000,10000.0,10000.0,6.7225894470078496,0.9501580793250255,1.7492837642902594,12.582132975260418,2.201873270670573,4.089193216959636,0,0,95,1,0
1010,10100.0,10100.0,7.730788268130701,0.8262446797814269,1.8331380093628564,12.85250997543335,6.920582294464111,2.6364123026529946,0,0,79,2,0
1020,10200.0,10200.0,7.228336794572941,0.8836780657281265,2.0813816311973055,18.368332481384275,1.2890057881673178,5.15602315266927,0,0,76,0,0
1030,10300.0,10300.0,7.386375869074161,0.8647708687292003,2.2335476937820298,9.737492561340334,16.553737354278564,6.816244792938232,0,0,71,2,0
1040,10400.0,10400.0,7.136661874701543,0.895029467446472,2.261039332801447,18.29034843444824,4.17148297627767,12.193565622965494,0,0,92,5,0
1050,10500.0,10500.0,7.1889772857522445,0.8885161857054444,2.3100549153528194,5.4683131217956555,8.68496789932251,13.509950065612792,0,0,83,4,0
1060,10600.0,10600.0,6.974344545870152,0.9158599256244124,1.6040807133095447,10.189820353190104,2.865886974334717,8.59766092300415,0,0,92,1,0
1070,10700.0,10700.0,7.296031154632131,0.8754790846807623,1.4565788041855765,16.485969257354736,8.727866077423096,4.848814487457275,0,0,73,3,0
1080,10800.0,10800.0,7.88725109063148,0.8098541055256624,3.392559627876204,6.6351992289225254,1.3270398457845056,5.971679306030273,0,0,59,1,0
1090,10900.0,10900.0,7.54103437881055,0.8470353476981721,2.2440991917587425,8.497654533386232,18.95630626678467,2.9414958000183105,0,0,64,2,0
1100,11000.0,11000.0,7.306520988380741,0.8742221759463193,1.7293992741323747,12.612956619262697,10.995910898844405,16.817275492350262,0,0,79,1,0
1110,11100.0,11100.0,6.929220727033493,0.9218241024044073,1.6004401285282832,10.803284136454266,10.803284136454266,2.859692859649658,0,0,88,2,0
1120,11200.0,11200.0,7.445214411816255,0.8579366991663887,2.2261860191766463,15.295805199940999,7.810623931884767,13.343149216969808,0,0,71,2,0
1130,11300.0,11300.0,7.050817959144304,0.90592647747707,1.5216051979452792,0.639183044433595,3.515506744384767,15.340393066406248,0,0,74,1,0
1140,11400.0,11400.0,6.847997993229249,0.9327576736113435,1.5384704511176548,6.9629397710164405,18.673338476816813,7.912431557973226,0,0,85,3,0
1150,11500.0,11500.0,7.40463601268423,0.8626383074222367,1.8583852523947904,14.293414815266926,10.395210774739583,10.395210774739583,0,0,79,5,0
1160,11600.0,11600.0,7.3572571875793225,0.8681934740358425,2.1701220953164304,6.807275962829591,10.697147941589357,8.752211952209473,0,0,84,2,0
1170,11700.0,11700.0,7.194083171018176,0.887885575578582,1.7844986737578339,12.547922897338868,1.9304496765136723,2.25219128926595,0,0,83,4,0
1180,11800.0,11800.0,7.198112023062247,0.8873886175422788,1.655376291829547,10.941256523132328,17.37728977203369,7.401438236236573,0,0,77,6,0
1190,11900.0,11900.0,7.239843027137346,0.8822736422760961,2.540870342095685,9.350248018900555,12.57447147369385,15.798694928487143,0,0,74,1,0
1200,12000.0,12000.0,7.194368916159738,0.8878503106383987,2.3005035652845907,9.652376174926758,13.83507251739502,11.58285140991211,0,0,85,1,0
1210,12100.0,12100.0,7.133035517163608,0.8954844906758024,1.8423931472834718,10.266526285807291,10.587355232238771,0.6416578928629558,0,0,83,5,0
1220,12200.0,12200.0,7.112655381626447,0.8980503531156646,2.153371341120101,5.128369649251304,12.50040102005005,17.628770669301353,0,0,94,0,0
1230,12300.0,12300.0,7.21249291917208,0.8856192648841984,2.0523318092704743,14.81272799173991,1.932094955444337,13.202648862202963,0,0,78,1,0
1240,12400.0,12400.0,7.053566131276344,0.9055735153225026,1.7228186494427848,1.9177982330322274,6.0730277379353845,9.269358126322429,0,0,91,1,0
1250,12500.0,12500.0,7.164317655241622,0.8915744645111272,1.9907524320029755,7.068539810180664,7.068539810180664,18.3139440536499,0,0,85,1,0
1260,12600.0,12600.0,7.523903906195565,0.8489638832042834,2.366545443886931,0.3265851974487308,4.245607566833496,0.9797555923461915,0,0,84,1,0
1270,12700.0,12700.0,7.369441507126454,0.866758040060804,1.9105045721106386,6.81103172302246,2.919013595581055,5.513692347208659,0,0,76,1,0
1280,12800.0,12800.0,6.954563993023229,0.9184648647230196,1.8668739648035595,3.4994361241658547,12.08896115620931,5.408219464619954,0,0,92,4,0
1290,12900.0,12900.0,7.546428890330078,0.8464298504481469,2.1683761090879443,8.807705337464839e-16,8.172769546508789,6.211304855346679,0,0,90,3,0
1300,13000.0,13000.0,6.941104870293018,0.9202458104901122,2.288724978592116,11.445307159423832,12.399082756042482,17.80381113688151,0,0,85,1,0
1310,13100.0,13100.0,7.149319210211232,0.8934448846453087,2.0735333171415133,15.732571919759115,2.5685831705729174,13.806134541829428,0,0,82,2,0
1320,13200.0,13200.0,7.3675001254605785,0.8669864361434738,2.6881612360503677,0.6486127217610698,17.188237126668295,15.242398961385089,0,0,79,1,0
1330,13300.0,13300.0,7.160022958904431,0.8921092451408885,1.9741877869033122,18.310283851623534,6.424661000569661,1.9273983001708983,0,0,84,5,0
1340,13400.0,13400.0,7.425874792418493,0.8601710715054147,1.6042022256100112,12.356103960673016,17.55867404937744,4.552248827616374,0,0,72,1,0
1350,13500.0,13500.0,7.260055503196031,0.8798173339374251,2.227761810951624,14.845217386881513,13.554328918457033,16.45882797241211,0,0,81,2,0
1360,13600.0,13600.0,7.470776503151055,0.8550011734878573,1.7340217916744745,7.167923227945964,16.290734608968098,18.24562276204427,0,0,79,5,0
1370,13700.0,13700.0,7.107583871472019,0.8986911435118631,2.3026203892649493,1.60223452250163,16.98368593851725,17.30413284301758,0,0,85,2,0
1380,13800.0,13800.0,7.209150541558138,0.8860298644393555,2.1934787901062176,18.03010025024414,9.658982276916504,12.556676959991455,0,0,85,3,0
1390,13900.0,13900.0,7.3293118711143554,0.871503735873706,1.7620447613621042,6.798646259307862,11.978567218780519,4.208685779571534,0,0,85,7,0
1400,14000.0,14000.0,7.270942485111032,0.8784999592748287,2.1842321286302244,3.228833516438804,16.46705093383789,18.404351043701173,0,0,75,0,0
1410,14100.0,14100.0,7.023064909725385,0.9095064276302449,1.6236754360258863,12.447694396972656,9.575149536132812,0.3191716512044271,0,0,72,3,0
1420,14200.0,14200.0,7.217126970192045,0.8850506168786016,1.6485075987650204,18.358832263946532,14.815899721781413,2.5766782124837238,0,0,70,1,0
1430,14300.0,14300.0,7.312628710183152,0.8734919999650413,1.8377830311924284,10.351975504557293,5.175987752278647,14.557465553283691,0,0,74,1,0
1440,14400.0,14400.0,7.255576798113136,0.8803604254758607,1.905697074091907,0.9679672241210951,8.711705017089844,12.26091817220052,0,0,64,5,0
1450,14500.0,14500.0,7.158917671361357,0.8922469806591582,2.161965487149324,10.600145149230958,7.387979952494303,3.5333817164103194,0,0,88,2,0
1460,14600.0,14600.0,7.423871250114251,0.8604032130758411,2.220644263312776,12.354992612202961,10.404204305013021,11.37959845860799,0,0,73,0,0
1470,14700.0,14700.0,7.330067560127421,0.8714138887075452,1.6857248892596208,3.2375618616739925,4.208830420176189,18.454102611541746,0,0,81,2,0
1480,14800.0,14800.0,6.876239950757332,0.9289266696337666,1.3610303108333233,4.437044588724773,10.141816202799479,6.6555668830871575,0,0,84,1,0
1490,14900.0,14900.0,7.584229390305357,0.8422111658733056,2.676074624634026,7.858937072753908,11.788405609130859,0.0,0,0,72,1,0
1500,15000.0,15000.0,6.892714997366594,0.926706338431236,1.6858024129845768,2.5374773661295587,18.079526233673096,4.440585390726725,0,0,83,1,0
1510,15100.0,15100.0,7.289063590056099,0.8763159489750731,2.460097349498067,12.926054636637373,6.78617868423462,18.742779223124188,0,0,81,2,0
1520,15200.0,15200.0,6.779947194184729,0.9421198269122724,1.8402953550890635,4.100790087381999,9.147916348775228,4.416235478719075,0,0,91,3,0
1530,15300.0,15300.0,7.383301081025892,0.8651310039996544,2.0101680621783284,6.815298843383791,17.200516128540038,17.200516128540038,0,0,74,2,0
1540,15400.0,15400.0,7.332250713541585,0.8711544281025267,1.7780786806979159,8.418496449788414,5.180613199869793,16.51320457458496,0,0,73,3,0
1550,15500.0,15500.0,7.038308708494875,0.9075365889180526,1.6269866523143321,2.874621677398682,4.791036128997803,2.555219268798828,0,0,70,1,0
1560,15600.0,15600.0,7.3872895732480774,0.8646639086940744,2.0406055458689316,5.842736434936524,7.141122309366861,1.2983858744303385,0,0,77,1,0
1570,15700.0,15700.0,7.254939890597269,0.880437711873834,2.2978361065048647,3.871755599975587,14.519083499908447,1.290585199991862,0,0,87,7,0
1580,15800.0,15800.0,6.991509353225519,0.9136114041115876,1.5946323570225382,0.637385813395184,8.923401387532554,16.253338241577147,0,0,89,4,0
1590,15900.0,15900.0,7.158148288347038,0.8923428825102855,1.7489578619853303,9.31494534810384,1.2848200480143233,8.03012530008952,0,0,104,0,0
1600,16000.0,16000.0,7.490756947494706,0.8527205890982725,2.614768599148187,0.32610489527384584,19.240188821156817,4.565468533833822,0,0,83,0,0
1610,16100.0,16100.0,7.495647491310097,0.8521642305704594,2.226637001378413,19.244375069936115,12.39468224843343,8.154396216074627,0,0,76,3,0
1620,16200.0,16200.0,7.5963445491955515,0.8408679511168432,1.9979575368636293,17.36438891092936,12.777569198608399,4.259189732869467,0,0,80,2,0
1630,16300.0,16300.0,7.406660009045643,0.8624025767699176,1.999321403476782,16.568876552581788,5.198078918457031,0.9746397972106934,0,0,75,0,0
1640,16400.0,16400.0,7.444601359963412,0.8580073489779252,1.9020240601714502,13.668216705322267,3.254337310791016,8.135843276977539,0,0,65,2,0
1650,16500.0,16500.0,7.629629062604257,0.837199636397445,2.4925391151759753,5.249724833170575,17.38971350987752,7.546479447682698,0,0,82,1,0
1660,16600.0,16600.0,7.500763803983393,0.8515829646132136,2.1134298424416667,14.028751913706461,4.56750062306722,7.177500979105631,0,0,59,2,0
1670,16700.0,16700.0,7.280894516429869,0.8772991646350257,1.6556822121314598,6.783642578125001,4.522428385416668,18.735774739583334,0,0,78,5,0
1680,16800.0,16800.0,7.415421141204265,0.86138366998025,1.9826103633047325,16.250398953755695,16.900414911905926,7.150175539652506,0,0,65,1,0
1690,16900.0,16900.0,7.623228586883746,0.8379025506397388,1.8050160651246638,8.528416697184248,18.368897501627604,15.088737233479819,0,0,66,2,0
1700,17000.0,17000.0,7.566356479611023,0.8442005996244097,2.3329414513730713,10.79754333496094,12.106336466471356,16.032715861002604,0,0,76,3,0
1710,17100.0,17100.0,7.0530210694808355,0.9056434985993657,1.8328409442634224,5.1139968872070325,4.794372081756593,10.867243385314943,0,0,78,4,0
1720,17200.0,17200.0,6.903553223545049,0.9252514567823672,1.6863472839406752,2.8561574935913097,4.442911656697592,14.280787467956543,0,0,81,0,0
1730,17300.0,17300.0,7.0347661673417345,0.9079936027885559,1.6364012004039286,6.386976242065431,18.522231101989746,0.3193488121032715,0,0,78,2,0
1740,17400.0,17400.0,7.412862559733709,0.8616809802675097,1.9734018245193379,16.24852975209554,12.673853206634524,16.57350034713745,0,0,70,2,0
1750,17500.0,17500.0,7.24613208898935,0.8815078994717249,1.7608024075072837,2.5801254272460947,2.257609748840333,12.255595779418945,0,0,90,3,0
1760,17600.0,17600.0,7.311716861725986,0.8736009336597643,1.998506908444239,14.556860446929932,9.381087843577067,11.645488357543945,0,0,78,2,0
1770,17700.0,17700.0,6.858545565151129,0.9313232107861505,1.5454985219556565,11.716407903035483,9.816449864705405,0.316659673055013,0,0,78,1,0
1780,17800.0,17800.0,7.438655849193765,0.8586931303929018,2.049419880430065,5.205553181966146,0.9760412216186529,8.78437099456787,0,0,84,4,0
1790,17900.0,17900.0,7.201096774274268,0.8870208077023659,1.7504178305899016,13.517537689208986,18.667075856526694,0.32184613545735674,0,0,81,0,0
1800,18000.0,18000.0,7.410948359982863,0.8619035468592083,2.0327488566383227,13.322647444407146,18.521729373931883,8.773450756072998,0,0,73,4,0
1810,18100.0,18100.0,7.563586908553863,0.8445097219463219,2.0372490253287197,11.777700805664065,10.14190902709961,2.9444252014160157,0,0,81,2,0
1820,18200.0,18200.0,6.991900597810561,0.9135602813146182,1.7377856395910378,7.01137472788493,7.648772430419923,18.48453337351481,0,0,86,3,0
1830,18300.0,18300.0,7.008970541839755,0.9113353578716896,1.6564193948043429,3.1895799636840834,2.870621967315675,18.180605792999266,0,0,85,0,0
1840,18400.0,18400.0,7.340585662034191,0.8701652662533715,1.841212943159101,9.717329025268558,18.462925148010253,14.575993537902832,0,0,84,1,0
1850,18500.0,18500.0,7.668302972572325,0.832977348431106,2.3252109164251733,6.573225021362305,4.272596263885498,3.943935012817383,0,0,72,0,0
1860,18600.0,18600.0,7.677750202467487,0.8319523960296119,1.9069315382907337,9.2062925974528,4.603146298726401,10.52147725423177,0,0,70,0,0
1870,18700.0,18700.0,7.203922273634261,0.8866729032373725,1.904097952866121,8.047205607096355,3.8626586914062506,5.793988037109375,0,0,82,3,0
